State,Year,Quarter,District,Transaction_count,Transaction_amount,Latitude,Longitude,Region
Tamil Nadu,2018,4,Thiruvallur,1578958,2979682370.963098,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2018,4,Kancheepuram,1161731,2100098547.5513413,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2018,4,Tiruppur,811860,1780229997.9785929,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2018,4,Salem,696312,1471377592.286099,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2018,4,Krishnagiri,593519,1260396240.123799,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2018,4,Tiruchirappalli,521026,1117403132.556823,10.85046075,78.72453299229292,Southern Region
Tamil Nadu,2018,4,Madurai,474612,1067216902.88037,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2019,1,Chennai,11642449,18810971714.513683,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2019,1,Chengalpattu,3285713,4918695631.396447,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2019,1,Coimbatore,2709665,5072064993.630945,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2019,1,Thiruvallur,2305713,3957616692.241628,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2019,1,Kancheepuram,1732340,2735468905.1703753,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2019,1,Tiruppur,1078231,2186722074.2626576,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2019,1,Salem,949562,1916555034.695397,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2019,1,Krishnagiri,848874,1549327562.475432,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2019,1,Tiruchirappalli,739515,1460934059.6618772,10.85046075,78.72453299229292,Southern Region
Tamil Nadu,2019,1,Madurai,662080,1386372054.513937,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2019,2,Chennai,10577435,20366477248.325928,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2019,2,Chengalpattu,3719692,5655296088.730307,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2019,2,Coimbatore,3191687,7063644440.487608,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2019,2,Thiruvallur,2486358,4674408137.818318,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2019,2,Kancheepuram,1656532,2936409443.598877,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2019,2,Tiruppur,1179119,2631888252.799778,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2019,2,Salem,1018100,2340941775.7458673,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2019,2,Tiruchirappalli,776306,1748258486.294492,10.85046075,78.72453299229292,Southern Region
Tamil Nadu,2019,2,Madurai,741073,1703311128.18451,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2019,2,Krishnagiri,663016,1504554589.80862,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2019,3,Chennai,11333032,23024193806.41262,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2019,3,Chengalpattu,5765425,7255276540.840912,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2019,3,Coimbatore,4303835,9457627886.22332,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2019,3,Thiruvallur,3497534,5790229760.583483,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2019,3,Kancheepuram,2374121,3749463855.838708,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2019,3,Tiruppur,1583318,3459384833.856631,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2019,3,Salem,1348219,3089948772.2836013,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2019,3,Tiruchirappalli,1028271,2283457398.7735853,10.85046075,78.72453299229292,Southern Region
Tamil Nadu,2019,3,Madurai,1004838,2163231649.618825,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2019,3,Krishnagiri,906439,1897364248.773857,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2019,4,Chennai,16437269,31810645818.30885,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2019,4,Chengalpattu,7809082,9083457170.596088,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2019,4,Coimbatore,5937176,11949970482.92373,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2019,4,Thiruvallur,4441180,7308502938.397884,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2019,4,Kancheepuram,3134851,4643283492.789846,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2019,4,Tiruppur,2020118,4339514037.303126,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2019,4,Salem,1754893,3897469229.2628374,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2019,4,Tiruchirappalli,1364259,2850823022.861631,10.85046075,78.72453299229292,Southern Region
Tamil Nadu,2019,4,Madurai,1315576,2775348044.296371,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2019,4,Krishnagiri,1302647,2599923579.4841228,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2020,1,Chennai,21747309,40923609646.495,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2020,1,Chengalpattu,8891884,10378205348.593521,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2020,1,Coimbatore,6238270,11125605562.45218,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2020,1,Thiruvallur,5190597,8255497494.992451,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2020,1,Kancheepuram,3618880,5144042351.014134,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2020,1,Tiruppur,1918620,3829323477.068222,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2020,1,Salem,1816883,3938965855.265399,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2020,1,Krishnagiri,1806032,3381602583.5674124,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2020,1,Madurai,1334450,2667507196.774731,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2020,1,Vellore,1236004,1793602013.134607,12.9009299,79.06148441803552,Southern Region
Tamil Nadu,2020,2,Chennai,12611208,29147317644.503098,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2020,2,Coimbatore,4598586,9331489602.732159,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2020,2,Chengalpattu,3911793,5672393784.752347,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2020,2,Thiruvallur,3872452,6511946063.874299,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2020,2,Kancheepuram,2203060,3393883768.084098,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2020,2,Salem,1996687,3860454261.651264,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2020,2,Krishnagiri,1815882,2926042853.456265,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2020,2,Tiruppur,1672101,2911511483.818271,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2020,2,Madurai,1479517,2674909377.6650577,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2020,2,Tiruchirappalli,1239752,2259353198.231264,10.85046075,78.72453299229292,Southern Region
Tamil Nadu,2020,3,Chennai,17354210,39868873382.45007,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2020,3,Coimbatore,6742559,13861133095.484821,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2020,3,Thiruvallur,5496010,10295422113.344238,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2020,3,Chengalpattu,5205491,7909757202.294512,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2020,3,Kancheepuram,3333347,5572087481.284176,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2020,3,Salem,3016579,6990924402.004694,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2020,3,Krishnagiri,2701216,4989224721.359926,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2020,3,Tiruppur,2654998,5542739051.315314,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2020,3,Madurai,2157858,4867134340.423642,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2020,3,Erode,1662818,3580607368.64768,11.49052815,77.35052739885393,Southern Region
Tamil Nadu,2020,4,Chennai,24172148,46230345977.31428,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2020,4,Coimbatore,10473572,18723397961.285152,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2020,4,Thiruvallur,10184454,17303936393.29939,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2020,4,Chengalpattu,10168033,13669246947.72909,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2020,4,Kancheepuram,6509711,9795433898.261469,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2020,4,Krishnagiri,5011992,9044884706.251482,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2020,4,Salem,4407759,9865912487.837538,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2020,4,Tiruppur,4364806,8662796446.594257,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2020,4,Madurai,3222620,7010358411.213523,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2020,4,Erode,2534766,5126731992.032161,11.49052815,77.35052739885393,Southern Region
Tamil Nadu,2021,1,Chennai,39623781,67401706552.93741,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2021,1,Coimbatore,13630124,22657497371.803448,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2021,1,Chengalpattu,11689531,15537387199.626883,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2021,1,Thiruvallur,11085004,18895161862.27714,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2021,1,Kancheepuram,7239244,10815729803.34292,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2021,1,Salem,5675889,12397067358.3123,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2021,1,Krishnagiri,5202492,9440763059.482832,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2021,1,Tiruppur,4975985,9855808601.269077,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2021,1,Madurai,3516926,7776155489.0908375,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2021,1,Erode,3015359,6105816825.193925,11.49052815,77.35052739885393,Southern Region
Tamil Nadu,2021,2,Chennai,43737916,74499227803.65169,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2021,2,Coimbatore,13478464,22760967333.98004,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2021,2,Thiruvallur,10992425,19318347570.29032,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2021,2,Chengalpattu,10075805,14457269251.206602,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2021,2,Kancheepuram,6712965,10372666957.16897,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2021,2,Salem,6557056,13210082950.603281,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2021,2,Krishnagiri,5709389,10202810394.13458,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2021,2,Tiruppur,5150795,9379303653.111609,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2021,2,Madurai,3953976,8300059490.344873,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2021,2,Erode,3273510,6223483781.161043,11.49052815,77.35052739885393,Southern Region
Tamil Nadu,2021,3,Chennai,60971210,100463999673.287,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2021,3,Coimbatore,20245762,33773953433.753273,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2021,3,Thiruvallur,15395149,26049988524.55871,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2021,3,Chengalpattu,14140388,19685011908.63713,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2021,3,Kancheepuram,9646258,14550143056.67613,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2021,3,Salem,8972048,18517560410.07822,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2021,3,Tiruppur,8398025,15282996499.831749,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2021,3,Krishnagiri,8122339,14578072272.70869,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2021,3,Madurai,5142737,11208939183.589071,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2021,3,Erode,4668549,9015063256.621798,11.49052815,77.35052739885393,Southern Region
Tamil Nadu,2021,4,Chennai,76229690,118203166308.69281,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2021,4,Coimbatore,27081380,43635817078.19755,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2021,4,Thiruvallur,19146359,31072880036.32846,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2021,4,Chengalpattu,17730987,23840432091.35556,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2021,4,Salem,11783515,22754882844.82726,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2021,4,Kancheepuram,11777894,17286201190.03967,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2021,4,Tiruppur,11167439,18701118258.10759,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2021,4,Krishnagiri,10363352,18220873236.79904,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2021,4,Madurai,6309318,13464800515.29655,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2021,4,Erode,6109637,11279232350.572422,11.49052815,77.35052739885393,Southern Region
Tamil Nadu,2022,1,Chennai,87458453,135444152912.8249,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2022,1,Coimbatore,30679187,51963955887.09292,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2022,1,Thiruvallur,21243322,35412374869.40968,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2022,1,Chengalpattu,19802491,27209616572.777077,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2022,1,Salem,13278693,26325325605.86054,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2022,1,Kancheepuram,13219354,19642924522.879723,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2022,1,Tiruppur,12755181,20994558968.02405,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2022,1,Krishnagiri,11729353,20650466208.67074,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2022,1,Madurai,7084562,15309320989.586182,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2022,1,Erode,6860000,12788323701.473589,11.49052815,77.35052739885393,Southern Region
Tamil Nadu,2022,2,Chennai,105344784,154665269695.6417,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2022,2,Coimbatore,36695888,59260276493.124756,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2022,2,Thiruvallur,25490825,40588215771.869896,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2022,2,Chengalpattu,25456618,33118244166.51246,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2022,2,Salem,16106627,30338068694.55334,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2022,2,Kancheepuram,15868496,22731542491.811832,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2022,2,Tiruppur,15482000,23838727353.10485,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2022,2,Krishnagiri,13942838,24721054679.65894,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2022,2,Madurai,8320838,17264493941.688942,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2022,2,Erode,8037374,14313011584.191711,11.49052815,77.35052739885393,Southern Region
Tamil Nadu,2022,3,Chengalpattu,78987490,106079722725.6662,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2022,3,Coimbatore,43610373,63815834929.892395,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2022,3,Chennai,42908667,65344650467.52282,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2022,3,Salem,31403065,50435972371.68587,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2022,3,Thiruvallur,25690184,40124901027.15739,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2022,3,Madurai,18854500,34963057317.53805,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2022,3,Tiruppur,17847117,25599159008.87128,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2022,3,Kancheepuram,16476680,22598905113.9707,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2022,3,Krishnagiri,14932340,25680854032.52749,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2022,3,Erode,9576460,15897874506.90147,11.49052815,77.35052739885393,Southern Region
Tamil Nadu,2022,4,Chengalpattu,109159290,143850411731.0355,12.636245,80.0653519331311,Southern Region
Tamil Nadu,2022,4,Coimbatore,40259816,56926594389.6588,10.81357895,77.0797776943048,Southern Region
Tamil Nadu,2022,4,Chennai,36087169,52708969517.53117,13.05843605,80.23610502517248,Southern Region
Tamil Nadu,2022,4,Salem,33193962,52189264730.86203,11.64696155,78.21069575456464,Southern Region
Tamil Nadu,2022,4,Thiruvallur,27335584,41018657465.028946,13.2533992,80.05462674586394,Southern Region
Tamil Nadu,2022,4,Madurai,21930141,39075713283.659035,9.9369266,78.00782300920798,Southern Region
Tamil Nadu,2022,4,Tiruppur,20078625,27993817372.8847,10.791526650000002,77.53254662905589,Southern Region
Tamil Nadu,2022,4,Kancheepuram,17540782,22979273761.17815,12.87960515,79.70427615297989,Southern Region
Tamil Nadu,2022,4,Krishnagiri,16419186,27528800881.08297,12.5150555,78.00762134333985,Southern Region
Tamil Nadu,2022,4,Tiruchirappalli,10348183,18674871633.79884,10.85046075,78.72453299229292,Southern Region
Telangana,2018,1,Hyderabad,2545507,4287223789.76588,16.5,78.25,Southern Region
Telangana,2018,1,Rangareddy,1459174,2677304926.137567,16.5,78.25,Southern Region
Telangana,2018,1,Medchal Malkajgiri,1131530,1912837340.5006711,16.5,78.25,Southern Region
Telangana,2018,1,Warangal Urban,349165,421074106.98973614,16.5,78.25,Southern Region
Telangana,2018,1,Sangareddy,291510,399236233.1575477,19.1040149,78.340105,Southern Region
Telangana,2018,1,Karimnagar,224324,271526470.0733862,18.4424788,79.1307265573114,Southern Region
Telangana,2018,1,Nalgonda,204137,267825160.50370252,17.0557615,79.2779955,Southern Region
Telangana,2018,1,Khammam,183964,245857422.1874744,17.250782,80.1524,Southern Region
Telangana,2018,1,Peddapalle,169274,199610181.1780959,19.1040149,78.340105,Southern Region
Telangana,2018,1,Siddipet,144429,197965017.999628,18.03098145,78.8783964556235,Southern Region
Telangana,2018,2,Hyderabad,3156805,6628159910.681627,16.5,78.25,Southern Region
Telangana,2018,2,Rangareddy,1939856,4360690897.522386,16.5,78.25,Southern Region
Telangana,2018,2,Medchal Malkajgiri,1459884,3122661501.184857,16.5,78.25,Southern Region
Telangana,2018,2,Warangal Urban,385360,729207663.2999268,16.5,78.25,Southern Region
Telangana,2018,2,Sangareddy,370126,717109835.7001467,19.1040149,78.340105,Southern Region
Telangana,2018,2,Karimnagar,253264,526580356.2041131,18.4424788,79.1307265573114,Southern Region
Telangana,2018,2,Nalgonda,246677,552006649.1379006,17.0557615,79.2779955,Southern Region
Telangana,2018,2,Khammam,239474,532458838.3757037,17.250782,80.1524,Southern Region
Telangana,2018,2,Peddapalle,214900,413454435.3323817,19.1040149,78.340105,Southern Region
Telangana,2018,2,Bhadradri Kothagudem,189793,504562629.3259425,17.0557615,79.2779955,Southern Region
Telangana,2018,3,Hyderabad,5786941,9503554478.108147,16.5,78.25,Southern Region
Telangana,2018,3,Rangareddy,3664948,6264254849.276553,16.5,78.25,Southern Region
Telangana,2018,3,Medchal Malkajgiri,2684484,4630531106.9738035,16.5,78.25,Southern Region
Telangana,2018,3,Warangal Urban,952314,1158736730.4521062,16.5,78.25,Southern Region
Telangana,2018,3,Nirmal,594160,443226269.8771687,19.1040149,78.340105,Southern Region
Telangana,2018,3,Karimnagar,567417,773038295.5637382,18.4424788,79.1307265573114,Southern Region
Telangana,2018,3,Sangareddy,545979,1010420934.838168,19.1040149,78.340105,Southern Region
Telangana,2018,3,Nalgonda,336447,645159574.9435833,17.0557615,79.2779955,Southern Region
Telangana,2018,3,Peddapalle,334825,548785775.8472054,19.1040149,78.340105,Southern Region
Telangana,2018,3,Khammam,299774,611486713.5820062,17.250782,80.1524,Southern Region
Telangana,2018,4,Hyderabad,9360515,14727846731.54825,16.5,78.25,Southern Region
Telangana,2018,4,Rangareddy,5803319,9396311751.227482,16.5,78.25,Southern Region
Telangana,2018,4,Medchal Malkajgiri,4598129,7288821271.332445,16.5,78.25,Southern Region
Telangana,2018,4,Warangal Urban,917418,1553820916.036761,16.5,78.25,Southern Region
Telangana,2018,4,Sangareddy,868099,1617023609.733318,19.1040149,78.340105,Southern Region
Telangana,2018,4,Karimnagar,597642,1058366451.91861,18.4424788,79.1307265573114,Southern Region
Telangana,2018,4,Nalgonda,520637,1111613192.988738,17.0557615,79.2779955,Southern Region
Telangana,2018,4,Khammam,462678,958128373.8025743,17.250782,80.1524,Southern Region
Telangana,2018,4,Siddipet,414378,824913162.382491,18.03098145,78.8783964556235,Southern Region
Telangana,2018,4,Peddapalle,390467,777939864.6081892,19.1040149,78.340105,Southern Region
Telangana,2019,1,Hyderabad,24838664,34892156029.40753,16.5,78.25,Southern Region
Telangana,2019,1,Rangareddy,12952050,17677048557.63252,16.5,78.25,Southern Region
Telangana,2019,1,Medchal Malkajgiri,10127087,13392043971.075241,16.5,78.25,Southern Region
Telangana,2019,1,Warangal Urban,1953906,2836690647.897726,16.5,78.25,Southern Region
Telangana,2019,1,Sangareddy,1782207,2801488635.4475703,19.1040149,78.340105,Southern Region
Telangana,2019,1,Karimnagar,1088155,1693944274.3067381,18.4424788,79.1307265573114,Southern Region
Telangana,2019,1,Nalgonda,995740,1769178906.714807,17.0557615,79.2779955,Southern Region
Telangana,2019,1,Khammam,854495,1481079756.385542,17.250782,80.1524,Southern Region
Telangana,2019,1,Siddipet,841516,1380114923.832825,18.03098145,78.8783964556235,Southern Region
Telangana,2019,1,Nizamabad,705541,1347187035.361902,18.6687404,78.0989938,Southern Region
Telangana,2019,2,Hyderabad,43511186,73949377453.0185,16.5,78.25,Southern Region
Telangana,2019,2,Rangareddy,16348519,25359412038.382957,16.5,78.25,Southern Region
Telangana,2019,2,Medchal Malkajgiri,11891107,17462610963.47037,16.5,78.25,Southern Region
Telangana,2019,2,Warangal Urban,2185190,3832142348.1167383,16.5,78.25,Southern Region
Telangana,2019,2,Sangareddy,1920044,3684548498.973756,19.1040149,78.340105,Southern Region
Telangana,2019,2,Karimnagar,1090639,2218679006.703639,18.4424788,79.1307265573114,Southern Region
Telangana,2019,2,Nalgonda,982589,2323581176.516111,17.0557615,79.2779955,Southern Region
Telangana,2019,2,Khammam,926878,2063514016.2549322,17.250782,80.1524,Southern Region
Telangana,2019,2,Siddipet,821209,1837834819.208163,18.03098145,78.8783964556235,Southern Region
Telangana,2019,2,Nizamabad,782289,1812827883.320552,18.6687404,78.0989938,Southern Region
Telangana,2019,3,Hyderabad,55159072,96365182751.25804,16.5,78.25,Southern Region
Telangana,2019,3,Rangareddy,23655175,33663962263.15596,16.5,78.25,Southern Region
Telangana,2019,3,Medchal Malkajgiri,17492750,23256556346.30645,16.5,78.25,Southern Region
Telangana,2019,3,Warangal Urban,3280635,5206094337.716869,16.5,78.25,Southern Region
Telangana,2019,3,Sangareddy,2699670,4722370404.5866785,19.1040149,78.340105,Southern Region
Telangana,2019,3,Karimnagar,1604219,2911171015.4164953,18.4424788,79.1307265573114,Southern Region
Telangana,2019,3,Khammam,1352931,2602393109.2431,17.250782,80.1524,Southern Region
Telangana,2019,3,Nalgonda,1306394,2779870436.4339104,17.0557615,79.2779955,Southern Region
Telangana,2019,3,Nizamabad,1143733,2214953316.8489103,18.6687404,78.0989938,Southern Region
Telangana,2019,3,Siddipet,1075629,2226176148.8370986,18.03098145,78.8783964556235,Southern Region
Telangana,2019,4,Hyderabad,72987282,130230415629.3025,16.5,78.25,Southern Region
Telangana,2019,4,Rangareddy,31237803,44757331443.56837,16.5,78.25,Southern Region
Telangana,2019,4,Medchal Malkajgiri,22999944,31417907129.79307,16.5,78.25,Southern Region
Telangana,2019,4,Warangal Urban,4698981,7877138784.222425,16.5,78.25,Southern Region
Telangana,2019,4,Sangareddy,3687957,6643761917.41535,19.1040149,78.340105,Southern Region
Telangana,2019,4,Karimnagar,2289360,4404111000.947508,18.4424788,79.1307265573114,Southern Region
Telangana,2019,4,Nalgonda,1934313,4432868129.214613,17.0557615,79.2779955,Southern Region
Telangana,2019,4,Khammam,1917973,3902061676.7459917,17.250782,80.1524,Southern Region
Telangana,2019,4,Nizamabad,1638281,3627249339.2387323,18.6687404,78.0989938,Southern Region
Telangana,2019,4,Siddipet,1508776,3271349293.2839108,18.03098145,78.8783964556235,Southern Region
Telangana,2020,1,Hyderabad,94177232,183207208610.8178,16.5,78.25,Southern Region
Telangana,2020,1,Rangareddy,31802492,45881228273.95146,16.5,78.25,Southern Region
Telangana,2020,1,Medchal Malkajgiri,25458101,37404467180.931694,16.5,78.25,Southern Region
Telangana,2020,1,Warangal Urban,6200767,12008422912.49641,16.5,78.25,Southern Region
Telangana,2020,1,Sangareddy,4610027,8691296108.435516,19.1040149,78.340105,Southern Region
Telangana,2020,1,Karimnagar,3037633,6437076498.978258,18.4424788,79.1307265573114,Southern Region
Telangana,2020,1,Nalgonda,2636023,6345459438.726551,17.0557615,79.2779955,Southern Region
Telangana,2020,1,Khammam,2537352,5525879243.728758,17.250782,80.1524,Southern Region
Telangana,2020,1,Nizamabad,2202642,4951415940.342635,18.6687404,78.0989938,Southern Region
Telangana,2020,1,Siddipet,1912271,4387174573.1338415,18.03098145,78.8783964556235,Southern Region
Telangana,2020,2,Hyderabad,56374644,130820061488.3027,16.5,78.25,Southern Region
Telangana,2020,2,Rangareddy,18068048,31273545586.261528,16.5,78.25,Southern Region
Telangana,2020,2,Medchal Malkajgiri,17860704,29732057894.607735,16.5,78.25,Southern Region
Telangana,2020,2,Warangal Urban,6239185,13617334891.58121,16.5,78.25,Southern Region
Telangana,2020,2,Sangareddy,4807036,8780427655.861984,19.1040149,78.340105,Southern Region
Telangana,2020,2,Nalgonda,3786127,8540610042.867538,17.0557615,79.2779955,Southern Region
Telangana,2020,2,Khammam,3329665,7845967966.504283,17.250782,80.1524,Southern Region
Telangana,2020,2,Karimnagar,3030914,6621194087.94509,18.4424788,79.1307265573114,Southern Region
Telangana,2020,2,Nizamabad,2750473,6638415628.443302,18.6687404,78.0989938,Southern Region
Telangana,2020,2,Siddipet,2417054,5240899389.901978,18.03098145,78.8783964556235,Southern Region
Telangana,2020,3,Hyderabad,99285803,228448742377.476,16.5,78.25,Southern Region
Telangana,2020,3,Rangareddy,29573243,51787722036.04455,16.5,78.25,Southern Region
Telangana,2020,3,Medchal Malkajgiri,28698311,48831695001.78223,16.5,78.25,Southern Region
Telangana,2020,3,Warangal Urban,7847624,17470830635.33442,16.5,78.25,Southern Region
Telangana,2020,3,Sangareddy,6800085,12980683896.97625,19.1040149,78.340105,Southern Region
Telangana,2020,3,Nalgonda,5228596,12019426389.40329,17.0557615,79.2779955,Southern Region
Telangana,2020,3,Khammam,4612672,10624076063.27388,17.250782,80.1524,Southern Region
Telangana,2020,3,Karimnagar,4242409,9665080706.228874,18.4424788,79.1307265573114,Southern Region
Telangana,2020,3,Nizamabad,3738711,8812060816.702126,18.6687404,78.0989938,Southern Region
Telangana,2020,3,Bhadradri Kothagudem,3196550,7671316620.377354,17.0557615,79.2779955,Southern Region
Telangana,2020,4,Hyderabad,117008707,243045184188.282,16.5,78.25,Southern Region
Telangana,2020,4,Rangareddy,53405219,89256130453.08658,16.5,78.25,Southern Region
Telangana,2020,4,Medchal Malkajgiri,49900746,81801106073.41168,16.5,78.25,Southern Region
