State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Region
Rajasthan,2018,2,302018,115194,181972986.53692,Western Region
Rajasthan,2018,3,302001,304945,605573687.4317768,Western Region
Rajasthan,2018,3,302017,298447,426857110.33912873,Western Region
Rajasthan,2018,3,302012,292959,545461249.6472253,Western Region
Rajasthan,2018,3,302022,291883,300387247.7839042,Western Region
Rajasthan,2018,3,302015,281307,438256209.5467619,Western Region
Rajasthan,2018,3,302029,241188,359794578.752952,Western Region
Rajasthan,2018,3,302020,221662,389701040.92997324,Western Region
Rajasthan,2018,3,311001,195470,364598763.43292195,Western Region
Rajasthan,2018,3,302018,172883,268559804.2399466,Western Region
Rajasthan,2018,3,301001,172776,320229417.3878976,Western Region
Rajasthan,2018,4,302015,444192,630328852.3652544,Western Region
Rajasthan,2018,4,302012,437412,845231636.7391852,Western Region
Rajasthan,2018,4,302017,436006,616649595.1755898,Western Region
Rajasthan,2018,4,302001,429176,900354445.2771168,Western Region
Rajasthan,2018,4,302029,369254,535832228.9687783,Western Region
Rajasthan,2018,4,302020,363407,576133396.5578454,Western Region
Rajasthan,2018,4,302022,342674,405323876.5685896,Western Region
Rajasthan,2018,4,302018,270041,392579890.6983815,Western Region
Rajasthan,2018,4,311001,256015,527712734.6859836,Western Region
Rajasthan,2018,4,301001,255251,514871820.92222977,Western Region
Rajasthan,2019,1,302001,4954219,7600396570.221162,Western Region
Rajasthan,2019,1,302017,914628,927259885.2815127,Western Region
Rajasthan,2019,1,302015,888065,939365230.2985821,Western Region
Rajasthan,2019,1,302012,866730,1280261615.136354,Western Region
Rajasthan,2019,1,302022,829260,671569904.4687246,Western Region
Rajasthan,2019,1,302029,817617,832399001.9662585,Western Region
Rajasthan,2019,1,302020,687134,829412680.7056451,Western Region
Rajasthan,2019,1,311001,523857,810765253.4648952,Western Region
Rajasthan,2019,1,302018,505288,555969533.2439524,Western Region
Rajasthan,2019,1,302013,494916,703838907.0034728,Western Region
Rajasthan,2019,2,302001,14130072,26047079270.713703,Western Region
Rajasthan,2019,2,302015,961632,1089991053.691399,Western Region
Rajasthan,2019,2,302017,894996,1019525321.425131,Western Region
Rajasthan,2019,2,302012,890906,1541775592.105129,Western Region
Rajasthan,2019,2,302029,746005,982069067.5325654,Western Region
Rajasthan,2019,2,302020,734567,999364592.5683161,Western Region
Rajasthan,2019,2,302022,622825,692917325.5691572,Western Region
Rajasthan,2019,2,311001,580827,1084980565.896633,Western Region
Rajasthan,2019,2,302018,540137,651025423.7486764,Western Region
Rajasthan,2019,2,302033,481947,533557911.69224876,Western Region
Rajasthan,2019,3,302001,15037317,31903765546.790283,Western Region
Rajasthan,2019,3,302012,1550134,2167505704.531219,Western Region
Rajasthan,2019,3,302015,1480257,1488138012.2461932,Western Region
Rajasthan,2019,3,302017,1443448,1393654036.947757,Western Region
Rajasthan,2019,3,302020,1210064,1401914422.3705451,Western Region
Rajasthan,2019,3,302029,1191769,1344389251.70754,Western Region
Rajasthan,2019,3,311001,928820,1443439641.972529,Western Region
Rajasthan,2019,3,302018,891386,905427237.8405186,Western Region
Rajasthan,2019,3,302022,863740,910362505.4010674,Western Region
Rajasthan,2019,3,302033,754156,719052480.9149649,Western Region
Rajasthan,2019,4,302001,17153003,41220743922.1253,Western Region
Rajasthan,2019,4,302016,2336054,4842974163.826869,Western Region
Rajasthan,2019,4,302017,1757873,1800314440.0863743,Western Region
Rajasthan,2019,4,302015,1739574,1826908587.5883281,Western Region
Rajasthan,2019,4,302012,1727597,2948686058.7849503,Western Region
Rajasthan,2019,4,302020,1516400,1899752188.061572,Western Region
Rajasthan,2019,4,302029,1434616,1789927250.4976351,Western Region
Rajasthan,2019,4,311001,1121852,2021733041.2561512,Western Region
Rajasthan,2019,4,302018,1085573,1181095864.571656,Western Region
Rajasthan,2019,4,302022,1075217,1230485153.504147,Western Region
Rajasthan,2020,1,302016,24180734,56174137377.66255,Western Region
Rajasthan,2020,1,302012,1996180,3326530110.6039276,Western Region
Rajasthan,2020,1,302017,1789653,1905816172.2048,Western Region
Rajasthan,2020,1,302015,1770262,1906037317.4351962,Western Region
Rajasthan,2020,1,302020,1655754,2113727255.512595,Western Region
Rajasthan,2020,1,302029,1549817,2022100645.9093828,Western Region
Rajasthan,2020,1,311001,1198654,2157945593.3313212,Western Region
Rajasthan,2020,1,302022,1149971,1382303913.569072,Western Region
Rajasthan,2020,1,302018,1117666,1240834639.235261,Western Region
Rajasthan,2020,1,302013,924684,1640589770.7967849,Western Region
Rajasthan,2020,2,302016,22032140,53610675078.51194,Western Region
Rajasthan,2020,2,302012,1714609,2805378023.071508,Western Region
Rajasthan,2020,2,311001,1047487,1845583605.750906,Western Region
Rajasthan,2020,2,302029,1044546,1488165239.627231,Western Region
Rajasthan,2020,2,302017,926234,1253758485.0290918,Western Region
Rajasthan,2020,2,302020,903625,1405329603.978257,Western Region
Rajasthan,2020,2,302013,811144,1380878642.267884,Western Region
Rajasthan,2020,2,301001,761900,1520341325.181044,Western Region
Rajasthan,2020,2,302022,719586,886591682.9229785,Western Region
Rajasthan,2020,2,302021,663321,1074122004.313379,Western Region
Rajasthan,2020,3,302016,34723808,78104750484.06071,Western Region
Rajasthan,2020,3,302012,2978724,5083852171.005617,Western Region
Rajasthan,2020,3,302029,2115683,3088837507.9715,Western Region
Rajasthan,2020,3,302017,1968883,2458207767.8343773,Western Region
Rajasthan,2020,3,302020,1953633,2912254255.683667,Western Region
Rajasthan,2020,3,311001,1889390,3796669780.948629,Western Region
Rajasthan,2020,3,302015,1555246,2048386117.0485418,Western Region
Rajasthan,2020,3,302013,1417426,2558836732.162782,Western Region
Rajasthan,2020,3,342003,1404294,3422321138.565303,Western Region
Rajasthan,2020,3,302022,1351686,1726675996.720219,Western Region
Rajasthan,2020,4,302016,31028451,71599277148.69725,Western Region
Rajasthan,2020,4,302012,4133916,7568975613.010781,Western Region
Rajasthan,2020,4,302029,2950949,4511165481.09104,Western Region
Rajasthan,2020,4,302020,2848123,4361341516.364242,Western Region
Rajasthan,2020,4,302017,2779460,3652602992.398799,Western Region
Rajasthan,2020,4,311001,2629635,5425595084.708213,Western Region
Rajasthan,2020,4,302015,2430258,3127351375.195174,Western Region
Rajasthan,2020,4,302013,1977523,3736918631.828901,Western Region
Rajasthan,2020,4,302022,1966049,2555419117.3434863,Western Region
Rajasthan,2020,4,302021,1854909,3227139564.301897,Western Region
Rajasthan,2021,1,302016,65639307,124138636281.2314,Western Region
Rajasthan,2021,1,302012,4626616,8288838208.284748,Western Region
Rajasthan,2021,1,302020,3612063,5110071896.327628,Western Region
Rajasthan,2021,1,302029,3465448,5109169388.794809,Western Region
Rajasthan,2021,1,302015,3441904,3949712103.95199,Western Region
Rajasthan,2021,1,302017,3318773,4063958275.660019,Western Region
Rajasthan,2021,1,311001,3151531,6524694767.349244,Western Region
Rajasthan,2021,1,342003,2738155,5518370415.103891,Western Region
Rajasthan,2021,1,324006,2670189,5488684266.332531,Western Region
Rajasthan,2021,1,302022,2387446,3011565653.911685,Western Region
Rajasthan,2021,2,302016,81782827,152295120262.96942,Western Region
Rajasthan,2021,2,302012,4455183,8128208165.29895,Western Region
Rajasthan,2021,2,324006,3589441,7045762856.204771,Western Region
Rajasthan,2021,2,342003,3266095,6504167323.083467,Western Region
Rajasthan,2021,2,311001,3136173,6430454558.910442,Western Region
Rajasthan,2021,2,302029,3101183,5128482817.872636,Western Region
Rajasthan,2021,2,302020,2864013,4675938162.408661,Western Region
Rajasthan,2021,2,302017,2560262,3674928485.661487,Western Region
Rajasthan,2021,2,302022,2233349,2892405366.323619,Western Region
Rajasthan,2021,2,302013,2197797,4079791172.5227747,Western Region
Rajasthan,2021,3,302016,108659324,179936124302.00922,Western Region
Rajasthan,2021,3,302012,6639234,11240165599.57884,Western Region
Rajasthan,2021,3,302029,5012691,7507160883.503555,Western Region
Rajasthan,2021,3,302020,4961430,7074828643.036352,Western Region
Rajasthan,2021,3,311001,4899345,9273336541.864542,Western Region
Rajasthan,2021,3,342003,4829818,8703493393.917704,Western Region
Rajasthan,2021,3,302015,4573490,5136436712.823769,Western Region
Rajasthan,2021,3,302017,4394803,5407583426.981717,Western Region
Rajasthan,2021,3,324006,4292426,7806752221.493629,Western Region
Rajasthan,2021,3,302022,3587905,4232428314.611273,Western Region
Rajasthan,2021,4,302016,130544931,225546213678.03122,Western Region
Rajasthan,2021,4,302012,7664076,13974005841.412289,Western Region
Rajasthan,2021,4,302020,5920882,8742491301.408829,Western Region
Rajasthan,2021,4,342003,5816053,10861143408.51033,Western Region
Rajasthan,2021,4,302029,5701411,9076213569.403297,Western Region
Rajasthan,2021,4,311001,5610874,10912550816.202879,Western Region
Rajasthan,2021,4,302015,5423917,6497157350.892502,Western Region
Rajasthan,2021,4,302017,5032416,6628312236.84872,Western Region
Rajasthan,2021,4,302022,4339511,5160132597.830615,Western Region
Rajasthan,2021,4,302013,3824987,6994409527.416702,Western Region
Rajasthan,2022,1,302016,148956604,248958961898.9538,Western Region
Rajasthan,2022,1,302012,8411664,15192162139.6751,Western Region
Rajasthan,2022,1,302020,6783960,9708132763.147295,Western Region
Rajasthan,2022,1,311001,6561991,12559359989.79273,Western Region
Rajasthan,2022,1,302029,6558498,10262133728.689188,Western Region
Rajasthan,2022,1,342003,6508137,12070291945.526218,Western Region
Rajasthan,2022,1,302015,6423696,7120253656.587111,Western Region
Rajasthan,2022,1,302017,5642776,7178086780.460688,Western Region
Rajasthan,2022,1,324006,5085722,9139679958.645088,Western Region
Rajasthan,2022,1,302022,5061954,5938352462.035116,Western Region
Rajasthan,2022,2,302016,181570316,290408785688.94,Western Region
Rajasthan,2022,2,302012,9813239,17025818434.00183,Western Region
Rajasthan,2022,2,302020,8308435,11317574894.19929,Western Region
Rajasthan,2022,2,302015,7973666,8222092235.564778,Western Region
Rajasthan,2022,2,302029,7814739,11969825649.26452,Western Region
Rajasthan,2022,2,342003,7781332,13788621735.33411,Western Region
Rajasthan,2022,2,311001,7375429,13931581131.20914,Western Region
Rajasthan,2022,2,302017,6520767,8076295073.4123745,Western Region
Rajasthan,2022,2,302022,5938616,6632582851.473118,Western Region
Rajasthan,2022,2,324006,5916640,10390818560.320549,Western Region
Rajasthan,2022,3,302012,220682742,322546632329.7969,Western Region
Rajasthan,2022,3,302016,25003955,42498352744.6782,Western Region
Rajasthan,2022,3,342003,17890647,28024153451.17022,Western Region
Rajasthan,2022,3,302001,13698118,22015857946.111202,Western Region
Rajasthan,2022,3,301001,8312801,12519178755.01192,Western Region
Rajasthan,2022,3,302020,8160915,11112703183.15005,Western Region
Rajasthan,2022,3,311001,8149741,14136337590.398611,Western Region
Rajasthan,2022,3,302029,7835035,11763047433.16974,Western Region
Rajasthan,2022,3,302015,7686092,8231855856.236255,Western Region
Rajasthan,2022,3,332001,6645042,11487888510.021511,Western Region
Rajasthan,2022,4,302012,255709582,401447081116.4073,Western Region
Rajasthan,2022,4,342003,35485978,58286397998.928116,Western Region
Rajasthan,2022,4,302001,14447137,24564518828.60323,Western Region
Rajasthan,2022,4,313002,12521162,18895176739.27609,Western Region
Rajasthan,2022,4,311001,12252353,20814295262.9961,Western Region
Rajasthan,2022,4,302020,9296078,12502359022.61105,Western Region
Rajasthan,2022,4,301001,9041051,14374749827.08743,Western Region
Rajasthan,2022,4,302029,8692049,12958768543.2957,Western Region
Rajasthan,2022,4,302015,8213130,8741507071.853579,Western Region
Rajasthan,2022,4,332001,7900335,14128879351.27233,Western Region
Sikkim,2018,1,737101,5740,8443342.10723518,Eastern Region
Sikkim,2018,1,737102,4923,8507451.80127644,Eastern Region
Sikkim,2018,1,737132,4892,6610610.223672188,Eastern Region
Sikkim,2018,1,737136,4652,5416856.56543864,Eastern Region
Sikkim,2018,1,737135,3904,6401450.466799366,Eastern Region
Sikkim,2018,1,737134,3423,5271681.513652561,Eastern Region
Sikkim,2018,1,737113,2353,3784089.3561765887,Eastern Region
Sikkim,2018,1,737126,1875,2909397.045070725,Eastern Region
Sikkim,2018,1,737120,1611,2684577.3333517457,Eastern Region
Sikkim,2018,1,737103,1571,1867581.060805669,Eastern Region
Sikkim,2018,2,737101,10559,25376078.163594432,Eastern Region
Sikkim,2018,2,737102,8320,17627063.52206016,Eastern Region
Sikkim,2018,2,737132,7587,12429404.052329,Eastern Region
Sikkim,2018,2,737134,6615,12023487.6605334,Eastern Region
Sikkim,2018,2,737136,6185,8200222.822791161,Eastern Region
Sikkim,2018,2,737113,6034,9201956.61756061,Eastern Region
Sikkim,2018,2,737135,5406,11530694.89793111,Eastern Region
Sikkim,2018,2,737120,3787,7797319.794669708,Eastern Region
Sikkim,2018,2,737126,3076,5486738.553643836,Eastern Region
Sikkim,2018,2,737103,2521,5845389.535137591,Eastern Region
Sikkim,2018,3,737101,14511,34011083.76562938,Eastern Region
Sikkim,2018,3,737102,12719,30285691.231356207,Eastern Region
Sikkim,2018,3,737132,11706,21297531.71836799,Eastern Region
Sikkim,2018,3,737136,9650,13225690.976560611,Eastern Region
Sikkim,2018,3,737134,8947,18373605.65640023,Eastern Region
Sikkim,2018,3,737135,8118,16350127.88492703,Eastern Region
Sikkim,2018,3,737113,7647,15980561.151862789,Eastern Region
Sikkim,2018,3,737120,6069,18273776.57593857,Eastern Region
Sikkim,2018,3,737126,5013,9609944.747983705,Eastern Region
Sikkim,2018,3,737121,3808,8408431.743646935,Eastern Region
Sikkim,2018,4,737101,20274,53997162.86355927,Eastern Region
Sikkim,2018,4,737102,17874,51134858.40890253,Eastern Region
Sikkim,2018,4,737132,14835,29688373.69254877,Eastern Region
Sikkim,2018,4,737134,12922,27493186.61969518,Eastern Region
Sikkim,2018,4,737135,12194,28644361.465561144,Eastern Region
Sikkim,2018,4,737136,10755,16186830.441481419,Eastern Region
Sikkim,2018,4,737113,9958,25407465.402388122,Eastern Region
Sikkim,2018,4,737120,9848,35890081.440197214,Eastern Region
Sikkim,2018,4,737126,6911,16121583.56245052,Eastern Region
Sikkim,2018,4,737103,6441,19760103.6141221,Eastern Region
Sikkim,2019,1,737101,74498,118108022.5982864,Eastern Region
Sikkim,2019,1,737102,21109,50167286.50498513,Eastern Region
Sikkim,2019,1,737132,18576,33157853.81278273,Eastern Region
Sikkim,2019,1,737134,17417,30929894.245465152,Eastern Region
Sikkim,2019,1,737135,16362,31811430.36424714,Eastern Region
Sikkim,2019,1,737136,14393,21078097.180940893,Eastern Region
Sikkim,2019,1,737139,11200,11367960.965816451,Eastern Region
Sikkim,2019,1,737113,10400,25036622.86210318,Eastern Region
Sikkim,2019,1,737126,8854,20006886.68322835,Eastern Region
Sikkim,2019,1,737120,8824,25342420.050538853,Eastern Region
Sikkim,2019,2,737101,210317,320406038.0351463,Eastern Region
Sikkim,2019,2,737102,24154,64795365.56502873,Eastern Region
Sikkim,2019,2,737132,18971,36887058.43025703,Eastern Region
Sikkim,2019,2,737134,17748,35346089.91961202,Eastern Region
Sikkim,2019,2,737135,16399,36945172.9009313,Eastern Region
Sikkim,2019,2,737113,14288,37325640.05972132,Eastern Region
Sikkim,2019,2,737136,12919,21067430.21210057,Eastern Region
Sikkim,2019,2,737120,11562,36545078.1041833,Eastern Region
Sikkim,2019,2,737126,9748,23480406.616069,Eastern Region
Sikkim,2019,2,737103,9511,32108557.49722778,Eastern Region
Sikkim,2019,3,737101,310087,394711071.8342809,Eastern Region
Sikkim,2019,3,737102,32914,76983431.7127036,Eastern Region
Sikkim,2019,3,737132,26828,46674446.39052241,Eastern Region
Sikkim,2019,3,737134,23625,43190098.96401493,Eastern Region
Sikkim,2019,3,737135,22979,44953253.44049364,Eastern Region
Sikkim,2019,3,737120,18083,46382018.672113486,Eastern Region
Sikkim,2019,3,737136,17566,26387237.49607732,Eastern Region
Sikkim,2019,3,737113,17217,37733943.18239926,Eastern Region
Sikkim,2019,3,737126,14129,28436392.270060923,Eastern Region
Sikkim,2019,3,737103,11489,28161212.786410958,Eastern Region
Sikkim,2019,4,737101,477056,567811576.1273177,Eastern Region
Sikkim,2019,4,737102,36686,91018557.14116079,Eastern Region
Sikkim,2019,4,737132,30341,54437850.41552868,Eastern Region
Sikkim,2019,4,737135,27684,51758366.279735565,Eastern Region
Sikkim,2019,4,737134,27482,53701004.07841767,Eastern Region
Sikkim,2019,4,737113,21140,49605023.06090254,Eastern Region
Sikkim,2019,4,737136,20329,29141715.82464368,Eastern Region
Sikkim,2019,4,737120,19877,52411868.43038558,Eastern Region
Sikkim,2019,4,737126,17731,36781344.80839277,Eastern Region
Sikkim,2019,4,737121,14876,26432352.629993245,Eastern Region
Sikkim,2020,1,737101,198806,401678944.08326685,Eastern Region
Sikkim,2020,1,737102,39914,88772696.59716484,Eastern Region
Sikkim,2020,1,737132,34812,62301799.70908061,Eastern Region
Sikkim,2020,1,737134,33365,60978284.12445666,Eastern Region
Sikkim,2020,1,737135,32484,60406556.55173436,Eastern Region
Sikkim,2020,1,737136,23977,31562106.466452867,Eastern Region
Sikkim,2020,1,737113,23512,53543544.94433001,Eastern Region
Sikkim,2020,1,737126,21299,43678592.890171066,Eastern Region
Sikkim,2020,1,737120,20694,52272287.16991089,Eastern Region
Sikkim,2020,1,737121,17254,27168214.386797693,Eastern Region
Sikkim,2020,2,737101,99514,241524817.7601629,Eastern Region
Sikkim,2020,2,737102,48169,110771511.12969661,Eastern Region
Sikkim,2020,2,737134,47609,79692784.39264867,Eastern Region
Sikkim,2020,2,737132,44831,77172228.21265629,Eastern Region
Sikkim,2020,2,737135,40423,78103532.51790954,Eastern Region
Sikkim,2020,2,737113,30686,62990274.249189,Eastern Region
Sikkim,2020,2,737126,30265,50056768.69557366,Eastern Region
Sikkim,2020,2,737120,26448,83171870.67539173,Eastern Region
Sikkim,2020,2,737121,25732,34021829.58666538,Eastern Region
Sikkim,2020,2,737136,19239,32007761.345463857,Eastern Region
Sikkim,2020,3,737101,123677,363123445.9207186,Eastern Region
Sikkim,2020,3,737102,59676,148498181.6117304,Eastern Region
Sikkim,2020,3,737134,52215,103125997.98284641,Eastern Region
Sikkim,2020,3,737132,47333,92166014.71236713,Eastern Region
Sikkim,2020,3,737135,43495,84621036.76003131,Eastern Region
Sikkim,2020,3,737113,35604,84066020.05543599,Eastern Region
Sikkim,2020,3,737126,34340,67249097.61629468,Eastern Region
Sikkim,2020,3,737120,32188,108277311.8584466,Eastern Region
Sikkim,2020,3,737121,29690,47548419.723183095,Eastern Region
Sikkim,2020,3,737103,22543,58794910.05378474,Eastern Region
Sikkim,2020,4,737101,137621,401393359.3730345,Eastern Region
Sikkim,2020,4,737102,74462,206942913.8594391,Eastern Region
Sikkim,2020,4,737134,63754,144436140.528191,Eastern Region
Sikkim,2020,4,737132,59211,130294975.4149596,Eastern Region
Sikkim,2020,4,737135,57488,127733770.7228335,Eastern Region
Sikkim,2020,4,737120,49743,170500424.5865497,Eastern Region
Sikkim,2020,4,737113,43961,123348464.12495862,Eastern Region
Sikkim,2020,4,737126,40905,101486444.1067526,Eastern Region
Sikkim,2020,4,737121,33882,73139191.13560003,Eastern Region
Sikkim,2020,4,737103,28640,80259744.7201464,Eastern Region
Sikkim,2021,1,737101,230314,651230894.2642756,Eastern Region
Sikkim,2021,1,737102,72036,214023413.27971998,Eastern Region
Sikkim,2021,1,737134,64481,163867637.4221833,Eastern Region
Sikkim,2021,1,737132,59993,137681981.3199845,Eastern Region
Sikkim,2021,1,737135,54828,140060691.1129431,Eastern Region
Sikkim,2021,1,737113,42491,133107495.42030281,Eastern Region
Sikkim,2021,1,737120,40210,141595710.6292783,Eastern Region
Sikkim,2021,1,737126,37841,103228998.9964748,Eastern Region
Sikkim,2021,1,737136,30655,61822486.69976698,Eastern Region
Sikkim,2021,1,737121,30224,73885821.60314554,Eastern Region
Sikkim,2021,2,737101,297452,724746706.3079436,Eastern Region
Sikkim,2021,2,737102,83039,235934839.1209191,Eastern Region
Sikkim,2021,2,737134,81870,194136137.00473332,Eastern Region
Sikkim,2021,2,737132,73086,156852033.9636291,Eastern Region
Sikkim,2021,2,737135,62588,143959958.98430622,Eastern Region
Sikkim,2021,2,737120,49090,176166209.40985942,Eastern Region
Sikkim,2021,2,737126,45574,109012656.3564479,Eastern Region
Sikkim,2021,2,737113,44882,120520637.5686052,Eastern Region
Sikkim,2021,2,737121,38319,76655631.82284465,Eastern Region
Sikkim,2021,2,737136,35750,66186273.852670185,Eastern Region
Sikkim,2021,3,737101,338734,867802298.5562382,Eastern Region
Sikkim,2021,3,737102,107611,301811282.7867937,Eastern Region
Sikkim,2021,3,737134,98557,239292130.0790186,Eastern Region
Sikkim,2021,3,737132,94310,192316407.61074322,Eastern Region
Sikkim,2021,3,737135,75667,174940398.5357872,Eastern Region
Sikkim,2021,3,737120,59528,222956316.01389602,Eastern Region
Sikkim,2021,3,737126,56216,137954758.1825796,Eastern Region
Sikkim,2021,3,737113,54713,159430410.3695603,Eastern Region
Sikkim,2021,3,737136,44864,81576523.34531628,Eastern Region
Sikkim,2021,3,737121,41335,92795839.6474207,Eastern Region
Sikkim,2021,4,737101,541997,1401565372.834297,Eastern Region
Sikkim,2021,4,737102,138476,387413440.3597043,Eastern Region
Sikkim,2021,4,737132,118733,235216438.10757113,Eastern Region
Sikkim,2021,4,737134,117138,284731076.76320463,Eastern Region
Sikkim,2021,4,737135,89908,222979795.43140692,Eastern Region
Sikkim,2021,4,737120,78184,274703246.6532579,Eastern Region
Sikkim,2021,4,737113,72748,232954032.47956,Eastern Region
Sikkim,2021,4,737126,71150,192812272.7765864,Eastern Region
Sikkim,2021,4,737136,58616,104773159.44339289,Eastern Region
Sikkim,2021,4,737103,56402,184698962.3267938,Eastern Region
Sikkim,2022,1,737101,572571,1429425945.961132,Eastern Region
Sikkim,2022,1,737102,150873,368906458.4156198,Eastern Region
Sikkim,2022,1,737132,144605,277500079.0930386,Eastern Region
Sikkim,2022,1,737134,137930,331402064.1726658,Eastern Region
Sikkim,2022,1,737135,106025,253796966.4305913,Eastern Region
Sikkim,2022,1,737126,81954,208000061.704278,Eastern Region
Sikkim,2022,1,737113,80419,240985978.0209565,Eastern Region
Sikkim,2022,1,737136,75513,124929431.6887978,Eastern Region
Sikkim,2022,1,737120,70343,239867347.3280994,Eastern Region
Sikkim,2022,1,737121,56322,138726250.3767373,Eastern Region
Sikkim,2022,2,737101,766826,1908886120.2727273,Eastern Region
Sikkim,2022,2,737102,209601,530663891.528832,Eastern Region
Sikkim,2022,2,737132,180548,323305054.15336186,Eastern Region
Sikkim,2022,2,737134,163476,367603628.95189613,Eastern Region
Sikkim,2022,2,737135,137789,286425187.3430251,Eastern Region
Sikkim,2022,2,737136,119900,163813399.0125722,Eastern Region
Sikkim,2022,2,737126,106692,254862677.8969269,Eastern Region
Sikkim,2022,2,737113,105494,315132632.0636008,Eastern Region
Sikkim,2022,2,737120,104473,350115653.08033264,Eastern Region
Sikkim,2022,2,737103,77714,237339189.39452788,Eastern Region
Sikkim,2022,3,737101,794044,1639837896.5598912,Eastern Region
Sikkim,2022,3,737102,220079,502539799.3926971,Eastern Region
Sikkim,2022,3,737132,197652,331337450.5143478,Eastern Region
Sikkim,2022,3,737134,163633,335841461.2357317,Eastern Region
Sikkim,2022,3,737135,149546,295234865.0724051,Eastern Region
Sikkim,2022,3,737126,128076,292427304.6874075,Eastern Region
Sikkim,2022,3,737136,114055,153227044.6228934,Eastern Region
Sikkim,2022,3,737120,111320,356886543.9396581,Eastern Region
Sikkim,2022,3,737113,93501,256543284.5057559,Eastern Region
Sikkim,2022,3,737121,76971,161156891.80198142,Eastern Region
Sikkim,2022,4,737132,828709,1491008376.2351952,Eastern Region
Sikkim,2022,4,737101,738136,1658113932.006267,Eastern Region
Sikkim,2022,4,737102,228431,481473592.9059185,Eastern Region
Sikkim,2022,4,737134,172812,356768812.7225659,Eastern Region
Sikkim,2022,4,737135,160013,304128893.5695575,Eastern Region
Sikkim,2022,4,737126,121174,264761199.2436604,Eastern Region
Sikkim,2022,4,737136,117743,148922707.3354288,Eastern Region
Sikkim,2022,4,737120,116909,340515167.4770496,Eastern Region
Sikkim,2022,4,737113,104360,298706697.6740027,Eastern Region
Sikkim,2022,4,737103,87881,235914155.2068015,Eastern Region
Tamil Nadu,2018,1,600003,2010196,2997847000.265506,Southern Region
Tamil Nadu,2018,1,641001,234992,366145056.60430104,Southern Region
Tamil Nadu,2018,1,636015,73267,116043493.9707405,Southern Region
Tamil Nadu,2018,1,641601,60315,91076373.45347327,Southern Region
Tamil Nadu,2018,1,600119,57943,105956128.93332891,Southern Region
Tamil Nadu,2018,1,600097,53815,100986696.1193874,Southern Region
Tamil Nadu,2018,1,620001,52912,84235946.33960661,Southern Region
Tamil Nadu,2018,1,635126,51317,82819235.0718272,Southern Region
Tamil Nadu,2018,1,600042,46219,86200334.82890616,Southern Region
Tamil Nadu,2018,1,602105,45667,62295253.93820695,Southern Region
Tamil Nadu,2018,2,600003,2771900,5194488793.022476,Southern Region
Tamil Nadu,2018,2,641001,423901,748183890.4087677,Southern Region
Tamil Nadu,2018,2,636015,118614,223853090.9032671,Southern Region
Tamil Nadu,2018,2,641601,104334,199193599.1513857,Southern Region
Tamil Nadu,2018,2,620001,98831,179371909.8027706,Southern Region
Tamil Nadu,2018,2,600097,82169,160980530.73242912,Southern Region
Tamil Nadu,2018,2,635126,80985,172230600.96464592,Southern Region
Tamil Nadu,2018,2,600119,78288,157174034.1418513,Southern Region
Tamil Nadu,2018,2,600016,67050,127959281.86532941,Southern Region
Tamil Nadu,2018,2,600042,64872,133464170.2183992,Southern Region
Tamil Nadu,2018,3,600003,4430587,7070098756.153783,Southern Region
Tamil Nadu,2018,3,641001,744052,1050152007.682555,Southern Region
Tamil Nadu,2018,3,636015,163360,273319148.1970529,Southern Region
Tamil Nadu,2018,3,635126,150005,290338070.17903054,Southern Region
Tamil Nadu,2018,3,600097,141460,217401146.04722896,Southern Region
Tamil Nadu,2018,3,600119,138418,218687635.55921072,Southern Region
Tamil Nadu,2018,3,641601,135517,254249371.258117,Southern Region
Tamil Nadu,2018,3,600130,122218,185321325.48188782,Southern Region
Tamil Nadu,2018,3,620001,121577,219715880.51909402,Southern Region
Tamil Nadu,2018,3,600016,115851,190924882.7915728,Southern Region
Tamil Nadu,2018,4,600003,5539392,10066365923.24963,Southern Region
Tamil Nadu,2018,4,641001,843859,1423056619.4076111,Southern Region
Tamil Nadu,2018,4,600097,226430,320761345.3571303,Southern Region
Tamil Nadu,2018,4,636015,209669,384451489.5116932,Southern Region
Tamil Nadu,2018,4,600119,208358,319036633.4215151,Southern Region
Tamil Nadu,2018,4,635126,203970,421419396.2658981,Southern Region
Tamil Nadu,2018,4,641601,183276,352623543.4756083,Southern Region
Tamil Nadu,2018,4,602105,165149,247756868.24497592,Southern Region
Tamil Nadu,2018,4,600100,155543,278569002.9425115,Southern Region
Tamil Nadu,2018,4,620001,155412,305501691.7247781,Southern Region
Tamil Nadu,2019,1,600003,8217185,12799152324.27052,Southern Region
Tamil Nadu,2019,1,641001,1337996,2370445180.212453,Southern Region
Tamil Nadu,2019,1,600097,385521,514070417.7926743,Southern Region
Tamil Nadu,2019,1,600119,379501,519174547.9382769,Southern Region
Tamil Nadu,2019,1,636015,344088,591547622.9547863,Southern Region
Tamil Nadu,2019,1,641601,321373,579706051.0532844,Southern Region
Tamil Nadu,2019,1,635126,285441,468046147.1851653,Southern Region
Tamil Nadu,2019,1,602105,282825,345351598.74653083,Southern Region
Tamil Nadu,2019,1,600130,264329,377930074.5760394,Southern Region
Tamil Nadu,2019,1,620001,255536,449790726.2631589,Southern Region
Tamil Nadu,2019,2,600003,6992850,13700604318.48539,Southern Region
Tamil Nadu,2019,2,641001,1739607,4031103255.482517,Southern Region
Tamil Nadu,2019,2,600097,445866,585669742.30745,Southern Region
