State,Year,Quarter,District,Transaction_count,Transaction_amount,Latitude,Longitude,Region
Uttar Pradesh,2021,2,Kushinagar,3460610,8429294860.665513,26.8632735,83.9553228,Central Region
Uttar Pradesh,2021,2,Baghpat,1615699,3316713347.549141,28.9464293,77.2170076,Central Region
Uttar Pradesh,2021,2,Shahjahanpur,1219746,2649333007.452417,27.8552433,79.8944047,Central Region
Uttar Pradesh,2021,2,Muzaffarnagar,2598478,5313834601.551631,27.8552433,79.8944047,Central Region
Uttar Pradesh,2021,2,Ambedkar Nagar,1395101,3153326970.8847313,28.6400895,77.42868,Central Region
Uttar Pradesh,2021,2,Bahraich,979428,2471432397.367072,27.5727012,81.6061717,Central Region
Uttar Pradesh,2021,2,Jalaun,1201881,2794963213.0666,26.0,79.5,Central Region
Uttar Pradesh,2021,2,Rampur,1178718,2785287278.3513594,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2021,2,Ballia,2697371,6275453286.234028,25.7506229,84.1472,Central Region
Uttar Pradesh,2021,2,Shravasti,256597,691032815.4884499,25.7506229,84.1472,Central Region
Uttar Pradesh,2021,2,Kasganj,733957,1665220089.712901,27.969777,78.5981655,Central Region
Uttar Pradesh,2021,2,Varanasi,6220925,12596441736.91913,25.1297376,82.6059987,Central Region
Uttar Pradesh,2021,2,Gautam Buddha Nagar,29169349,37072547539.885414,28.5770068,77.3394731,Central Region
Uttar Pradesh,2021,2,Basti,1918966,5115399590.735217,28.630261,77.4133068,Central Region
Uttar Pradesh,2021,2,Shamli,1072971,2401068641.515444,28.630261,77.4133068,Central Region
Uttar Pradesh,2021,2,Maharajganj,1721504,4527845152.121863,27.1436733,83.5395965,Central Region
Uttar Pradesh,2021,2,Etawah,1408727,2954500857.392323,26.7879984,79.0061831,Central Region
Uttar Pradesh,2021,2,Etah,1059378,2358179714.114483,27.5562222,78.658988,Central Region
Uttar Pradesh,2021,2,Banda,666585,1534671516.514325,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2021,2,Bijnor,2371176,5226002636.104571,29.3843229,78.13645,Central Region
Uttar Pradesh,2021,2,Hardoi,1291751,2807238923.688106,28.0047122,78.476874,Central Region
Uttar Pradesh,2021,2,Balrampur,876332,2832035100.1036987,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2021,2,Amroha,1436225,3484451693.2629733,28.0047122,78.476874,Central Region
Uttar Pradesh,2021,2,Pilibhit,862297,1858665233.3495812,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,2021,2,Mainpuri,1262286,2847133297.048861,27.2307398,79.0406375,Central Region
Uttar Pradesh,2021,2,Kanpur Dehat,1063446,2345874310.797373,27.2307398,79.0406375,Central Region
Uttar Pradesh,2021,2,Jaunpur,3527787,8346542710.10446,25.7592013,82.6968142,Central Region
Uttar Pradesh,2021,2,Kaushambi,599546,1363345221.39682,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,2021,2,Hapur,2140953,3877150518.068894,28.7299677,77.775499,Central Region
Uttar Pradesh,2021,2,Hamirpur,625781,1561116989.433439,25.9522649791,80.150605438,Central Region
Uttar Pradesh,2021,2,Meerut,8599202,16511763499.945711,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,2021,2,Mathura,3781704,7820282307.5568075,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,2021,2,Chitrakoot,419599,1035222412.193137,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,2021,2,Lalitpur,896705,1901077448.35905,24.6967125,78.411697,Central Region
Uttar Pradesh,2021,2,Mau,1368848,3198341071.487499,25.2133779,83.0334827,Central Region
Uttar Pradesh,2021,2,Mirzapur,1444919,3465894982.2956758,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2021,2,Bulandshahr,3724506,7163334352.956653,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2021,2,Gonda,1653720,4916193446.703892,27.8306549,77.8773701,Central Region
Uttar Pradesh,2021,2,Jhansi,2982163,6619698982.316277,28.6839951,77.4530398,Central Region
Uttar Pradesh,2021,2,Chandauli,1443308,3271412184.826103,28.6839951,77.4530398,Central Region
Uttar Pradesh,2021,2,Bhadohi,1129475,2282034124.919934,28.6839951,77.4530398,Central Region
Uttar Pradesh,2021,2,Pratapgarh,2122304,4688141698.379786,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2021,2,Saharanpur,3974722,8397866311.390787,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2021,2,Bara Banki,1320689,2653152866.685407,26.9013312,81.2151601,Central Region
Uttar Pradesh,2021,2,Bareilly,3642839,7772801500.166232,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2021,2,Sitapur,1217768,2551042837.4142833,28.3548882,79.4185378,Central Region
Uttar Pradesh,2021,2,Sultanpur,1560506,3446743838.535882,26.2627557,82.069966,Central Region
Uttar Pradesh,2021,2,Agra,6542679,12895519153.39743,27.1705419,78.0107255,Central Region
Uttar Pradesh,2021,2,Fatehpur,1010271,2222238216.5209403,27.1705419,78.0107255,Central Region
Uttar Pradesh,2021,2,Rae Bareli,1273154,2743834773.460474,26.25,81.25,Central Region
Uttar Pradesh,2021,2,Firozabad,1991790,4210273416.3512893,28.3800183,79.4181912,Central Region
Uttar Pradesh,2021,2,Kheri,1324392,2724984051.025152,28.4299696,80.3176448,Central Region
Uttar Pradesh,2021,2,Gorakhpur,5995988,13762240584.65346,26.7494212,83.3665766,Central Region
Uttar Pradesh,2021,2,Unnao,1265296,2629057684.784964,26.5,80.5,Central Region
Uttar Pradesh,2021,2,Prayagraj,8039353,15903938690.16954,25.5,81.5,Central Region
Uttar Pradesh,2021,2,Sonbhadra,1762236,3894345602.344333,25.5,81.5,Central Region
Uttar Pradesh,2021,2,Ghazipur,2732309,6649631899.684622,28.6643991,77.3208548,Central Region
Uttar Pradesh,2021,2,Farrukhabad,1169320,2422980479.7434297,27.3817304,79.602854,Central Region
Uttar Pradesh,2021,2,Kannauj,922056,1960303336.298243,27.3817304,79.602854,Central Region
Uttar Pradesh,2021,2,Azamgarh,2801633,6746447550.13839,26.0637645,83.1833871,Central Region
Uttar Pradesh,2021,2,Ayodhya,2136111,4668997701.533086,26.0637645,83.1833871,Central Region
Uttar Pradesh,2021,2,Deoria,3134141,7292191608.433684,28.3778393,79.9337825,Central Region
Uttar Pradesh,2021,2,Ghaziabad,16797842,27766534443.25959,28.711241,77.4445372,Central Region
Uttar Pradesh,2021,3,Amethi,1432987,2991984023.689389,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2021,3,Siddharthnagar,1900350,4989701189.671115,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2021,3,Auraiya,1209709,2460106089.724102,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2021,3,Sambhal,1165060,3000087397.731041,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2021,3,Kanpur Nagar,9924366,18370977249.144783,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2021,3,Aligarh,5783351,10758162334.81887,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,2021,3,Mahoba,564382,1262535755.506513,25.292924,79.8848158,Central Region
Uttar Pradesh,2021,3,Lucknow,51055467,85371248453.0547,28.8067822,79.0140742,Central Region
Uttar Pradesh,2021,3,Sant Kabeer Nagar,1226316,3163489104.685246,28.8067822,79.0140742,Central Region
Uttar Pradesh,2021,3,Hathras,1456794,2920923912.334259,27.5996322,78.0497369,Central Region
Uttar Pradesh,2021,3,Budaun,1402499,3206852300.2315803,28.027692,79.1254409,Central Region
Uttar Pradesh,2021,3,Moradabad,3495607,7982151458.620956,29.0786044,79.0507168,Central Region
Uttar Pradesh,2021,3,Kushinagar,3903790,8548717443.881107,26.8632735,83.9553228,Central Region
Uttar Pradesh,2021,3,Baghpat,1963566,3826283487.80909,28.9464293,77.2170076,Central Region
Uttar Pradesh,2021,3,Shahjahanpur,1457389,3026469076.5476294,27.8552433,79.8944047,Central Region
Uttar Pradesh,2021,3,Muzaffarnagar,3372515,6682303228.9075775,27.8552433,79.8944047,Central Region
Uttar Pradesh,2021,3,Ambedkar Nagar,1612004,3330526102.000403,28.6400895,77.42868,Central Region
Uttar Pradesh,2021,3,Bahraich,1170925,2887355868.941761,27.5727012,81.6061717,Central Region
Uttar Pradesh,2021,3,Jalaun,1371815,2851822961.435718,26.0,79.5,Central Region
Uttar Pradesh,2021,3,Rampur,1509589,3480796654.6542726,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2021,3,Ballia,2997745,6087347240.820578,25.7506229,84.1472,Central Region
Uttar Pradesh,2021,3,Shravasti,292406,759478872.0943506,25.7506229,84.1472,Central Region
Uttar Pradesh,2021,3,Kasganj,845076,1854359208.312034,27.969777,78.5981655,Central Region
Uttar Pradesh,2021,3,Varanasi,8732870,15613135907.982641,25.1297376,82.6059987,Central Region
Uttar Pradesh,2021,3,Gautam Buddha Nagar,41878965,51051292560.45668,28.5770068,77.3394731,Central Region
Uttar Pradesh,2021,3,Basti,2117401,5102064272.016851,28.630261,77.4133068,Central Region
Uttar Pradesh,2021,3,Shamli,1350652,2889487477.445092,28.630261,77.4133068,Central Region
Uttar Pradesh,2021,3,Maharajganj,1907623,4542182232.795921,27.1436733,83.5395965,Central Region
Uttar Pradesh,2021,3,Etawah,1751198,3348945079.64544,26.7879984,79.0061831,Central Region
Uttar Pradesh,2021,3,Etah,1250567,2680422999.7192135,27.5562222,78.658988,Central Region
Uttar Pradesh,2021,3,Banda,750234,1604369269.25751,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2021,3,Bijnor,2853274,6119371062.273776,29.3843229,78.13645,Central Region
Uttar Pradesh,2021,3,Hardoi,1462511,3062964608.0744452,28.0047122,78.476874,Central Region
Uttar Pradesh,2021,3,Balrampur,949686,2733277548.259368,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2021,3,Amroha,1863489,4430878704.473913,28.0047122,78.476874,Central Region
Uttar Pradesh,2021,3,Pilibhit,1028868,2137216869.357106,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,2021,3,Mainpuri,1504210,3093054279.774779,27.2307398,79.0406375,Central Region
Uttar Pradesh,2021,3,Kanpur Dehat,1201280,2529651987.6514144,27.2307398,79.0406375,Central Region
Uttar Pradesh,2021,3,Jaunpur,3642913,7707232035.015044,25.7592013,82.6968142,Central Region
Uttar Pradesh,2021,3,Kaushambi,666332,1504791825.833373,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,2021,3,Hapur,2779827,4830713291.818356,28.7299677,77.775499,Central Region
Uttar Pradesh,2021,3,Hamirpur,679825,1544614824.782372,25.9522649791,80.150605438,Central Region
Uttar Pradesh,2021,3,Meerut,11446543,20511958929.64806,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,2021,3,Mathura,5366708,9975087226.515333,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,2021,3,Chitrakoot,486937,1162752066.8833752,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,2021,3,Lalitpur,1183461,2289732280.6600018,24.6967125,78.411697,Central Region
Uttar Pradesh,2021,3,Mau,1558413,3270513458.849221,25.2133779,83.0334827,Central Region
Uttar Pradesh,2021,3,Mirzapur,1660285,3688336993.535333,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2021,3,Bulandshahr,4485740,8207997591.971816,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2021,3,Gonda,1802378,4861820824.77202,27.8306549,77.8773701,Central Region
Uttar Pradesh,2021,3,Jhansi,3964812,8069296333.674434,28.6839951,77.4530398,Central Region
Uttar Pradesh,2021,3,Chandauli,1717344,3567450236.458875,28.6839951,77.4530398,Central Region
Uttar Pradesh,2021,3,Bhadohi,1208545,2188636993.278907,28.6839951,77.4530398,Central Region
Uttar Pradesh,2021,3,Pratapgarh,2218744,4610555980.163965,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2021,3,Saharanpur,5425174,10603863030.79686,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2021,3,Bara Banki,1717669,3313670067.428597,26.9013312,81.2151601,Central Region
Uttar Pradesh,2021,3,Bareilly,4732687,9684505908.039417,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2021,3,Sitapur,1443988,2926171515.696319,28.3548882,79.4185378,Central Region
Uttar Pradesh,2021,3,Sultanpur,1759364,3539291600.850237,26.2627557,82.069966,Central Region
Uttar Pradesh,2021,3,Agra,8882859,16295735776.09449,27.1705419,78.0107255,Central Region
Uttar Pradesh,2021,3,Fatehpur,1137279,2421811564.900484,27.1705419,78.0107255,Central Region
Uttar Pradesh,2021,3,Rae Bareli,1560143,3226659341.059825,26.25,81.25,Central Region
Uttar Pradesh,2021,3,Firozabad,2482333,4941421309.180453,28.3800183,79.4181912,Central Region
Uttar Pradesh,2021,3,Kheri,1683983,3168218255.345901,28.4299696,80.3176448,Central Region
Uttar Pradesh,2021,3,Gorakhpur,7464913,15458247189.130362,26.7494212,83.3665766,Central Region
Uttar Pradesh,2021,3,Unnao,1494326,2955790506.180651,26.5,80.5,Central Region
Uttar Pradesh,2021,3,Prayagraj,10478343,18012924107.458782,25.5,81.5,Central Region
Uttar Pradesh,2021,3,Sonbhadra,2272254,4572921231.745972,25.5,81.5,Central Region
Uttar Pradesh,2021,3,Ghazipur,3099833,6693077487.048706,28.6643991,77.3208548,Central Region
Uttar Pradesh,2021,3,Farrukhabad,1396354,2856384921.110854,27.3817304,79.602854,Central Region
Uttar Pradesh,2021,3,Kannauj,1119778,2274773428.658477,27.3817304,79.602854,Central Region
Uttar Pradesh,2021,3,Azamgarh,3399046,7232527336.987108,26.0637645,83.1833871,Central Region
Uttar Pradesh,2021,3,Ayodhya,2599534,5326681608.8351755,26.0637645,83.1833871,Central Region
Uttar Pradesh,2021,3,Deoria,3449405,7079084977.606379,28.3778393,79.9337825,Central Region
Uttar Pradesh,2021,3,Ghaziabad,22358776,35753594948.112404,28.711241,77.4445372,Central Region
Uttar Pradesh,2021,4,Amethi,1985307,4384578231.652985,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2021,4,Siddharthnagar,2497885,6845435151.145912,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2021,4,Auraiya,1617537,3459745163.709288,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2021,4,Sambhal,1665452,4439827282.306232,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2021,4,Kanpur Nagar,13055831,24968225095.50705,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2021,4,Aligarh,7765317,15072461376.02834,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,2021,4,Mahoba,792543,1799125208.279094,25.292924,79.8848158,Central Region
Uttar Pradesh,2021,4,Lucknow,67415795,115688821642.09212,28.8067822,79.0140742,Central Region
Uttar Pradesh,2021,4,Sant Kabeer Nagar,1634173,4460054199.734021,28.8067822,79.0140742,Central Region
Uttar Pradesh,2021,4,Hathras,2019707,4284086960.9278436,27.5996322,78.0497369,Central Region
Uttar Pradesh,2021,4,Budaun,1923046,4522179090.315058,28.027692,79.1254409,Central Region
Uttar Pradesh,2021,4,Moradabad,4700453,11208349342.77199,29.0786044,79.0507168,Central Region
Uttar Pradesh,2021,4,Kushinagar,5159159,11909986083.03139,26.8632735,83.9553228,Central Region
Uttar Pradesh,2021,4,Baghpat,2632493,5329822893.212368,28.9464293,77.2170076,Central Region
Uttar Pradesh,2021,4,Shahjahanpur,1892839,4265217406.0511923,27.8552433,79.8944047,Central Region
Uttar Pradesh,2021,4,Muzaffarnagar,4506330,9379680721.031658,27.8552433,79.8944047,Central Region
Uttar Pradesh,2021,4,Ambedkar Nagar,2226303,4920282720.407322,28.6400895,77.42868,Central Region
Uttar Pradesh,2021,4,Bahraich,1563319,4028403896.6021338,27.5727012,81.6061717,Central Region
Uttar Pradesh,2021,4,Jalaun,1969102,4328596082.28044,26.0,79.5,Central Region
Uttar Pradesh,2021,4,Rampur,2074148,5087106404.625124,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2021,4,Ballia,4228159,9286346980.632427,25.7506229,84.1472,Central Region
Uttar Pradesh,2021,4,Shravasti,395856,1033220696.77185,25.7506229,84.1472,Central Region
Uttar Pradesh,2021,4,Kasganj,1164954,2575818040.746259,27.969777,78.5981655,Central Region
Uttar Pradesh,2021,4,Varanasi,11458477,22020915567.445713,25.1297376,82.6059987,Central Region
Uttar Pradesh,2021,4,Gautam Buddha Nagar,52546170,66955029270.37129,28.5770068,77.3394731,Central Region
Uttar Pradesh,2021,4,Basti,2856072,7254083309.309664,28.630261,77.4133068,Central Region
Uttar Pradesh,2021,4,Shamli,1845084,4081648961.836449,28.630261,77.4133068,Central Region
Uttar Pradesh,2021,4,Maharajganj,2529576,6321410297.799974,27.1436733,83.5395965,Central Region
Uttar Pradesh,2021,4,Etawah,2339410,4788547205.2284155,26.7879984,79.0061831,Central Region
Uttar Pradesh,2021,4,Etah,1758883,3919757077.704958,27.5562222,78.658988,Central Region
Uttar Pradesh,2021,4,Banda,1070761,2424182245.956541,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2021,4,Bijnor,3811347,8561630798.766277,29.3843229,78.13645,Central Region
Uttar Pradesh,2021,4,Hardoi,1958800,4333443603.022738,28.0047122,78.476874,Central Region
Uttar Pradesh,2021,4,Balrampur,1288662,3721070413.654215,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2021,4,Amroha,2492004,5975143579.456725,28.0047122,78.476874,Central Region
Uttar Pradesh,2021,4,Pilibhit,1274358,2906462851.493411,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,2021,4,Mainpuri,2113665,4520682557.791234,27.2307398,79.0406375,Central Region
Uttar Pradesh,2021,4,Kanpur Dehat,1603771,3708949649.161438,27.2307398,79.0406375,Central Region
Uttar Pradesh,2021,4,Jaunpur,5100705,11624361312.504541,25.7592013,82.6968142,Central Region
Uttar Pradesh,2021,4,Kaushambi,913002,2274136947.776567,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,2021,4,Hapur,3614646,6518053156.719271,28.7299677,77.775499,Central Region
Uttar Pradesh,2021,4,Hamirpur,934114,2264813632.945489,25.9522649791,80.150605438,Central Region
Uttar Pradesh,2021,4,Meerut,15531638,28699663710.75142,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,2021,4,Mathura,7115905,13919276418.61465,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,2021,4,Chitrakoot,680496,1729167230.4903152,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,2021,4,Lalitpur,1651783,3122246520.8050323,24.6967125,78.411697,Central Region
Uttar Pradesh,2021,4,Mau,2252199,5011302381.434206,25.2133779,83.0334827,Central Region
Uttar Pradesh,2021,4,Mirzapur,2252737,5182409009.996835,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2021,4,Bulandshahr,5912378,11425961876.66816,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2021,4,Gonda,2483643,6834303399.345653,27.8306549,77.8773701,Central Region
Uttar Pradesh,2021,4,Jhansi,5241111,10951192259.83568,28.6839951,77.4530398,Central Region
Uttar Pradesh,2021,4,Chandauli,2333510,5185531900.205638,28.6839951,77.4530398,Central Region
Uttar Pradesh,2021,4,Bhadohi,1653029,3190127960.9669204,28.6839951,77.4530398,Central Region
Uttar Pradesh,2021,4,Pratapgarh,3109613,7064867179.599064,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2021,4,Saharanpur,7697919,14666207704.97381,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2021,4,Bara Banki,2320329,4765211805.556288,26.9013312,81.2151601,Central Region
Uttar Pradesh,2021,4,Bareilly,6168436,13349355936.95394,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2021,4,Sitapur,1876779,4010789883.0243807,28.3548882,79.4185378,Central Region
Uttar Pradesh,2021,4,Sultanpur,2492622,5421042080.0420265,26.2627557,82.069966,Central Region
Uttar Pradesh,2021,4,Agra,11675242,22888020081.302624,27.1705419,78.0107255,Central Region
Uttar Pradesh,2021,4,Fatehpur,1575457,3677127535.551172,27.1705419,78.0107255,Central Region
Uttar Pradesh,2021,4,Rae Bareli,2087230,4494202664.729757,26.25,81.25,Central Region
Uttar Pradesh,2021,4,Firozabad,3427750,7102293543.132497,28.3800183,79.4181912,Central Region
Uttar Pradesh,2021,4,Kheri,2015929,4251644291.327563,28.4299696,80.3176448,Central Region
Uttar Pradesh,2021,4,Gorakhpur,9958532,21591200217.753143,26.7494212,83.3665766,Central Region
Uttar Pradesh,2021,4,Unnao,1981561,4233983853.8290195,26.5,80.5,Central Region
Uttar Pradesh,2021,4,Prayagraj,14418013,25298767096.605213,25.5,81.5,Central Region
Uttar Pradesh,2021,4,Sonbhadra,3061254,6361732322.361273,25.5,81.5,Central Region
Uttar Pradesh,2021,4,Ghazipur,4383062,10069941265.69338,28.6643991,77.3208548,Central Region
Uttar Pradesh,2021,4,Farrukhabad,1858142,3924149923.4374843,27.3817304,79.602854,Central Region
Uttar Pradesh,2021,4,Kannauj,1546012,3178556902.262876,27.3817304,79.602854,Central Region
Uttar Pradesh,2021,4,Azamgarh,4761451,10898639073.35659,26.0637645,83.1833871,Central Region
Uttar Pradesh,2021,4,Ayodhya,3623487,7829010655.664968,26.0637645,83.1833871,Central Region
Uttar Pradesh,2021,4,Deoria,4669892,10239489450.01958,28.3778393,79.9337825,Central Region
Uttar Pradesh,2021,4,Ghaziabad,27945576,45871860827.12578,28.711241,77.4445372,Central Region
Uttar Pradesh,2022,1,Amethi,2281603,4949433384.917047,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,1,Siddharthnagar,2766216,7877047599.021047,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,1,Auraiya,1869183,3924566144.591461,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,1,Sambhal,2241547,5793794917.485758,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,1,Kanpur Nagar,14902263,27612832763.66238,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,1,Aligarh,9297702,17226202534.103092,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,2022,1,Mahoba,1061513,2091213800.799283,25.292924,79.8848158,Central Region
Uttar Pradesh,2022,1,Lucknow,79740953,132456458141.91391,28.8067822,79.0140742,Central Region
Uttar Pradesh,2022,1,Sant Kabeer Nagar,1809298,5006053011.63534,28.8067822,79.0140742,Central Region
Uttar Pradesh,2022,1,Hathras,2544994,4961032408.739347,27.5996322,78.0497369,Central Region
Uttar Pradesh,2022,1,Budaun,2468101,5559989020.570245,28.027692,79.1254409,Central Region
Uttar Pradesh,2022,1,Moradabad,5872116,13797959505.41576,29.0786044,79.0507168,Central Region
Uttar Pradesh,2022,1,Kushinagar,5920919,13826323901.96047,26.8632735,83.9553228,Central Region
Uttar Pradesh,2022,1,Baghpat,3134912,6015343104.730775,28.9464293,77.2170076,Central Region
Uttar Pradesh,2022,1,Shahjahanpur,2362316,5179819610.987306,27.8552433,79.8944047,Central Region
Uttar Pradesh,2022,1,Muzaffarnagar,5528162,11224151774.398142,27.8552433,79.8944047,Central Region
Uttar Pradesh,2022,1,Ambedkar Nagar,2576776,5657979802.905908,28.6400895,77.42868,Central Region
Uttar Pradesh,2022,1,Bahraich,2051767,4932405539.104585,27.5727012,81.6061717,Central Region
Uttar Pradesh,2022,1,Jalaun,2461314,5106027896.444149,26.0,79.5,Central Region
Uttar Pradesh,2022,1,Rampur,2679287,6552422185.85049,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2022,1,Ballia,4663445,10089387420.30872,25.7506229,84.1472,Central Region
Uttar Pradesh,2022,1,Shravasti,513337,1276881399.316775,25.7506229,84.1472,Central Region
Uttar Pradesh,2022,1,Kasganj,1490664,3098648302.683743,27.969777,78.5981655,Central Region
Uttar Pradesh,2022,1,Varanasi,13246317,24155800509.84869,25.1297376,82.6059987,Central Region
Uttar Pradesh,2022,1,Gautam Buddha Nagar,58229149,74371363420.47154,28.5770068,77.3394731,Central Region
Uttar Pradesh,2022,1,Basti,3171081,8259872955.513823,28.630261,77.4133068,Central Region
Uttar Pradesh,2022,1,Shamli,2386623,4984802640.681722,28.630261,77.4133068,Central Region
Uttar Pradesh,2022,1,Maharajganj,2935993,7443669136.4819565,27.1436733,83.5395965,Central Region
Uttar Pradesh,2022,1,Etawah,2818952,5450090057.698875,26.7879984,79.0061831,Central Region
Uttar Pradesh,2022,1,Etah,2222233,4658353697.005915,27.5562222,78.658988,Central Region
Uttar Pradesh,2022,1,Banda,1285406,2827317393.9028993,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2022,1,Bijnor,4556385,10094430397.12046,29.3843229,78.13645,Central Region
Uttar Pradesh,2022,1,Hardoi,2397229,5226726883.148428,28.0047122,78.476874,Central Region
Uttar Pradesh,2022,1,Balrampur,1512682,4134411039.765115,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2022,1,Amroha,3166176,7348977786.046395,28.0047122,78.476874,Central Region
Uttar Pradesh,2022,1,Pilibhit,1699024,3775699005.5242248,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,2022,1,Mainpuri,2658572,5379603826.633483,27.2307398,79.0406375,Central Region
Uttar Pradesh,2022,1,Kanpur Dehat,1942905,4333786308.7505665,27.2307398,79.0406375,Central Region
Uttar Pradesh,2022,1,Jaunpur,5732078,12339786015.769121,25.7592013,82.6968142,Central Region
Uttar Pradesh,2022,1,Kaushambi,1055821,2603044267.946912,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,2022,1,Hapur,4252516,7654942019.249874,28.7299677,77.775499,Central Region
Uttar Pradesh,2022,1,Hamirpur,1194334,2605323820.8596163,25.9522649791,80.150605438,Central Region
Uttar Pradesh,2022,1,Meerut,17966278,32377627599.03032,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,2022,1,Mathura,8531094,15609347409.960981,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,2022,1,Chitrakoot,826329,2022569945.2552242,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,2022,1,Lalitpur,2194300,3579385466.472417,24.6967125,78.411697,Central Region
Uttar Pradesh,2022,1,Mau,2612859,5613834666.843266,25.2133779,83.0334827,Central Region
Uttar Pradesh,2022,1,Mirzapur,2688423,6207427422.506447,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2022,1,Bulandshahr,7126702,13317537041.87256,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2022,1,Gonda,2976378,7859357685.401491,27.8306549,77.8773701,Central Region
Uttar Pradesh,2022,1,Jhansi,6222605,12113931735.84014,28.6839951,77.4530398,Central Region
Uttar Pradesh,2022,1,Chandauli,2767958,6268851772.096302,28.6839951,77.4530398,Central Region
Uttar Pradesh,2022,1,Bhadohi,1857253,3521596144.3676004,28.6839951,77.4530398,Central Region
Uttar Pradesh,2022,1,Pratapgarh,3485721,7530816848.558338,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2022,1,Saharanpur,8505967,17060963965.718021,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2022,1,Bara Banki,2756907,5554049119.497407,26.9013312,81.2151601,Central Region
Uttar Pradesh,2022,1,Bareilly,7495930,15645590197.235691,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2022,1,Sitapur,2509828,5121772109.367386,28.3548882,79.4185378,Central Region
Uttar Pradesh,2022,1,Sultanpur,2804118,5988109959.726221,26.2627557,82.069966,Central Region
Uttar Pradesh,2022,1,Agra,14010919,26233858697.69746,27.1705419,78.0107255,Central Region
Uttar Pradesh,2022,1,Fatehpur,1866980,4216035473.705948,27.1705419,78.0107255,Central Region
Uttar Pradesh,2022,1,Rae Bareli,2423540,5135560611.621827,26.25,81.25,Central Region
