State,Year,Quarter,District,Registered_users,App_opens,Latitude,Longitude,Region
Telangana,2018,1,Karimnagar,100028,0,18.4424788,79.1307265573114,Southern Region
Telangana,2018,1,Mancherial,59684,0,18.4424788,79.1307265573114,Southern Region
Telangana,2018,1,Siddipet,61535,0,18.03098145,78.8783964556235,Southern Region
Telangana,2018,1,Khammam,84941,0,17.250782,80.1524,Southern Region
Telangana,2018,2,Narayanpet,19241,0,10.6878621,79.49794371209825,Southern Region
Telangana,2018,2,Nalgonda,110668,0,17.0557615,79.2779955,Southern Region
Telangana,2018,2,Jangaon,39257,0,17.0557615,79.2779955,Southern Region
Telangana,2018,2,Bhadradri Kothagudem,76720,0,17.0557615,79.2779955,Southern Region
Telangana,2018,2,Warangal Rural,47143,0,17.0557615,79.2779955,Southern Region
Telangana,2018,2,Kumuram Bheem Asifabad,18419,0,17.0557615,79.2779955,Southern Region
Telangana,2018,2,Nizamabad,100652,0,18.6687404,78.0989938,Southern Region
Telangana,2018,2,Adilabad,27059,0,19.1040149,78.340105,Southern Region
Telangana,2018,2,Rajanna Sircilla,41914,0,19.1040149,78.340105,Southern Region
Telangana,2018,2,Nagarkurnool,44394,0,19.1040149,78.340105,Southern Region
Telangana,2018,2,Peddapalle,86033,0,19.1040149,78.340105,Southern Region
Telangana,2018,2,Nirmal,33477,0,19.1040149,78.340105,Southern Region
Telangana,2018,2,Mahabubabad,42930,0,19.1040149,78.340105,Southern Region
Telangana,2018,2,Sangareddy,182673,0,19.1040149,78.340105,Southern Region
Telangana,2018,2,Wanaparthy,28072,0,16.3637095,78.0647251,Southern Region
Telangana,2018,2,Vikarabad,39810,0,16.3637095,78.0647251,Southern Region
Telangana,2018,2,Jagtial,64462,0,16.3637095,78.0647251,Southern Region
Telangana,2018,2,Yadadri Bhuvanagiri,58409,0,16.3637095,78.0647251,Southern Region
Telangana,2018,2,Medak,38843,0,16.3637095,78.0647251,Southern Region
Telangana,2018,2,Mahbubnagar,60718,0,16.5,78.25,Southern Region
Telangana,2018,2,Jaya Shankar Bhalupally,28820,0,16.5,78.25,Southern Region
Telangana,2018,2,Warangal Urban,171260,0,16.5,78.25,Southern Region
Telangana,2018,2,Rangareddy,804959,0,16.5,78.25,Southern Region
Telangana,2018,2,Hyderabad,842483,0,16.5,78.25,Southern Region
Telangana,2018,2,Suryapet,69474,0,16.5,78.25,Southern Region
Telangana,2018,2,Jogulamba Gadwal,28719,0,16.5,78.25,Southern Region
Telangana,2018,2,Kamareddy,49421,0,16.5,78.25,Southern Region
Telangana,2018,2,Mulugu,14542,0,16.5,78.25,Southern Region
Telangana,2018,2,Medchal Malkajgiri,696211,0,16.5,78.25,Southern Region
Telangana,2018,2,Karimnagar,126122,0,18.4424788,79.1307265573114,Southern Region
Telangana,2018,2,Mancherial,76358,0,18.4424788,79.1307265573114,Southern Region
Telangana,2018,2,Siddipet,79491,0,18.03098145,78.8783964556235,Southern Region
Telangana,2018,2,Khammam,111361,0,17.250782,80.1524,Southern Region
Telangana,2018,3,Narayanpet,24511,0,10.6878621,79.49794371209825,Southern Region
Telangana,2018,3,Nalgonda,134723,0,17.0557615,79.2779955,Southern Region
Telangana,2018,3,Jangaon,47948,0,17.0557615,79.2779955,Southern Region
Telangana,2018,3,Bhadradri Kothagudem,94215,0,17.0557615,79.2779955,Southern Region
Telangana,2018,3,Warangal Rural,57086,0,17.0557615,79.2779955,Southern Region
Telangana,2018,3,Kumuram Bheem Asifabad,23354,0,17.0557615,79.2779955,Southern Region
Telangana,2018,3,Nizamabad,120650,0,18.6687404,78.0989938,Southern Region
Telangana,2018,3,Adilabad,33800,0,19.1040149,78.340105,Southern Region
Telangana,2018,3,Rajanna Sircilla,50080,0,19.1040149,78.340105,Southern Region
Telangana,2018,3,Nagarkurnool,56759,0,19.1040149,78.340105,Southern Region
Telangana,2018,3,Peddapalle,102365,0,19.1040149,78.340105,Southern Region
Telangana,2018,3,Nirmal,41370,0,19.1040149,78.340105,Southern Region
Telangana,2018,3,Mahabubabad,52527,0,19.1040149,78.340105,Southern Region
Telangana,2018,3,Sangareddy,220802,0,19.1040149,78.340105,Southern Region
Telangana,2018,3,Wanaparthy,35054,0,16.3637095,78.0647251,Southern Region
Telangana,2018,3,Vikarabad,50915,0,16.3637095,78.0647251,Southern Region
Telangana,2018,3,Jagtial,76056,0,16.3637095,78.0647251,Southern Region
Telangana,2018,3,Yadadri Bhuvanagiri,71205,0,16.3637095,78.0647251,Southern Region
Telangana,2018,3,Medak,48256,0,16.3637095,78.0647251,Southern Region
Telangana,2018,3,Mahbubnagar,74581,0,16.5,78.25,Southern Region
Telangana,2018,3,Jaya Shankar Bhalupally,35388,0,16.5,78.25,Southern Region
Telangana,2018,3,Warangal Urban,199919,0,16.5,78.25,Southern Region
Telangana,2018,3,Rangareddy,963186,0,16.5,78.25,Southern Region
Telangana,2018,3,Hyderabad,1024241,0,16.5,78.25,Southern Region
Telangana,2018,3,Suryapet,85201,0,16.5,78.25,Southern Region
Telangana,2018,3,Jogulamba Gadwal,35851,0,16.5,78.25,Southern Region
Telangana,2018,3,Kamareddy,61083,0,16.5,78.25,Southern Region
Telangana,2018,3,Mulugu,17937,0,16.5,78.25,Southern Region
Telangana,2018,3,Medchal Malkajgiri,828425,0,16.5,78.25,Southern Region
Telangana,2018,3,Karimnagar,148562,0,18.4424788,79.1307265573114,Southern Region
Telangana,2018,3,Mancherial,90605,0,18.4424788,79.1307265573114,Southern Region
Telangana,2018,3,Siddipet,96493,0,18.03098145,78.8783964556235,Southern Region
Telangana,2018,3,Khammam,135353,0,17.250782,80.1524,Southern Region
Telangana,2018,4,Narayanpet,31824,0,10.6878621,79.49794371209825,Southern Region
Telangana,2018,4,Nalgonda,171002,0,17.0557615,79.2779955,Southern Region
Telangana,2018,4,Jangaon,61250,0,17.0557615,79.2779955,Southern Region
Telangana,2018,4,Bhadradri Kothagudem,117947,0,17.0557615,79.2779955,Southern Region
Telangana,2018,4,Warangal Rural,71132,0,17.0557615,79.2779955,Southern Region
Telangana,2018,4,Kumuram Bheem Asifabad,29816,0,17.0557615,79.2779955,Southern Region
Telangana,2018,4,Nizamabad,150190,0,18.6687404,78.0989938,Southern Region
Telangana,2018,4,Adilabad,43214,0,19.1040149,78.340105,Southern Region
Telangana,2018,4,Rajanna Sircilla,61982,0,19.1040149,78.340105,Southern Region
Telangana,2018,4,Nagarkurnool,74363,0,19.1040149,78.340105,Southern Region
Telangana,2018,4,Peddapalle,124191,0,19.1040149,78.340105,Southern Region
Telangana,2018,4,Nirmal,51412,0,19.1040149,78.340105,Southern Region
Telangana,2018,4,Mahabubabad,65709,0,19.1040149,78.340105,Southern Region
Telangana,2018,4,Sangareddy,281038,0,19.1040149,78.340105,Southern Region
Telangana,2018,4,Wanaparthy,44681,0,16.3637095,78.0647251,Southern Region
Telangana,2018,4,Vikarabad,65959,0,16.3637095,78.0647251,Southern Region
Telangana,2018,4,Jagtial,95149,0,16.3637095,78.0647251,Southern Region
Telangana,2018,4,Yadadri Bhuvanagiri,90727,0,16.3637095,78.0647251,Southern Region
Telangana,2018,4,Medak,62676,0,16.3637095,78.0647251,Southern Region
Telangana,2018,4,Mahbubnagar,94570,0,16.5,78.25,Southern Region
Telangana,2018,4,Jaya Shankar Bhalupally,43485,0,16.5,78.25,Southern Region
Telangana,2018,4,Warangal Urban,249500,0,16.5,78.25,Southern Region
Telangana,2018,4,Rangareddy,1217664,0,16.5,78.25,Southern Region
Telangana,2018,4,Hyderabad,1336872,0,16.5,78.25,Southern Region
Telangana,2018,4,Suryapet,107039,0,16.5,78.25,Southern Region
Telangana,2018,4,Jogulamba Gadwal,45841,0,16.5,78.25,Southern Region
Telangana,2018,4,Kamareddy,77613,0,16.5,78.25,Southern Region
Telangana,2018,4,Mulugu,22206,0,16.5,78.25,Southern Region
Telangana,2018,4,Medchal Malkajgiri,1056739,0,16.5,78.25,Southern Region
Telangana,2018,4,Karimnagar,182600,0,18.4424788,79.1307265573114,Southern Region
Telangana,2018,4,Mancherial,110062,0,18.4424788,79.1307265573114,Southern Region
Telangana,2018,4,Siddipet,122741,0,18.03098145,78.8783964556235,Southern Region
Telangana,2018,4,Khammam,168485,0,17.250782,80.1524,Southern Region
Telangana,2019,1,Narayanpet,40074,0,10.6878621,79.49794371209825,Southern Region
Telangana,2019,1,Nalgonda,211184,0,17.0557615,79.2779955,Southern Region
Telangana,2019,1,Jangaon,75697,0,17.0557615,79.2779955,Southern Region
Telangana,2019,1,Bhadradri Kothagudem,143331,0,17.0557615,79.2779955,Southern Region
Telangana,2019,1,Warangal Rural,86129,0,17.0557615,79.2779955,Southern Region
Telangana,2019,1,Kumuram Bheem Asifabad,36654,0,17.0557615,79.2779955,Southern Region
Telangana,2019,1,Nizamabad,186351,0,18.6687404,78.0989938,Southern Region
Telangana,2019,1,Adilabad,52692,0,19.1040149,78.340105,Southern Region
Telangana,2019,1,Rajanna Sircilla,74849,0,19.1040149,78.340105,Southern Region
Telangana,2019,1,Nagarkurnool,93752,0,19.1040149,78.340105,Southern Region
Telangana,2019,1,Peddapalle,146982,0,19.1040149,78.340105,Southern Region
Telangana,2019,1,Nirmal,62468,0,19.1040149,78.340105,Southern Region
Telangana,2019,1,Mahabubabad,80528,0,19.1040149,78.340105,Southern Region
Telangana,2019,1,Sangareddy,346529,0,19.1040149,78.340105,Southern Region
Telangana,2019,1,Wanaparthy,56006,0,16.3637095,78.0647251,Southern Region
Telangana,2019,1,Vikarabad,82823,0,16.3637095,78.0647251,Southern Region
Telangana,2019,1,Jagtial,114424,0,16.3637095,78.0647251,Southern Region
Telangana,2019,1,Yadadri Bhuvanagiri,112847,0,16.3637095,78.0647251,Southern Region
Telangana,2019,1,Medak,79145,0,16.3637095,78.0647251,Southern Region
Telangana,2019,1,Mahbubnagar,117364,0,16.5,78.25,Southern Region
Telangana,2019,1,Jaya Shankar Bhalupally,52428,0,16.5,78.25,Southern Region
Telangana,2019,1,Warangal Urban,301881,0,16.5,78.25,Southern Region
Telangana,2019,1,Rangareddy,1470874,0,16.5,78.25,Southern Region
Telangana,2019,1,Hyderabad,1638436,0,16.5,78.25,Southern Region
Telangana,2019,1,Suryapet,131272,0,16.5,78.25,Southern Region
Telangana,2019,1,Jogulamba Gadwal,57206,0,16.5,78.25,Southern Region
Telangana,2019,1,Kamareddy,96369,0,16.5,78.25,Southern Region
Telangana,2019,1,Mulugu,27532,0,16.5,78.25,Southern Region
Telangana,2019,1,Medchal Malkajgiri,1279531,0,16.5,78.25,Southern Region
Telangana,2019,1,Karimnagar,218609,0,18.4424788,79.1307265573114,Southern Region
Telangana,2019,1,Mancherial,131128,0,18.4424788,79.1307265573114,Southern Region
Telangana,2019,1,Siddipet,152281,0,18.03098145,78.8783964556235,Southern Region
Telangana,2019,1,Khammam,206049,0,17.250782,80.1524,Southern Region
Telangana,2019,2,Narayanpet,46909,341227,10.6878621,79.49794371209825,Southern Region
Telangana,2019,2,Nalgonda,243227,1776843,17.0557615,79.2779955,Southern Region
Telangana,2019,2,Jangaon,87261,760266,17.0557615,79.2779955,Southern Region
Telangana,2019,2,Bhadradri Kothagudem,166124,1213631,17.0557615,79.2779955,Southern Region
Telangana,2019,2,Warangal Rural,99395,904458,17.0557615,79.2779955,Southern Region
Telangana,2019,2,Kumuram Bheem Asifabad,42328,270599,17.0557615,79.2779955,Southern Region
Telangana,2019,2,Nizamabad,217841,1405542,18.6687404,78.0989938,Southern Region
Telangana,2019,2,Adilabad,60912,354686,19.1040149,78.340105,Southern Region
Telangana,2019,2,Rajanna Sircilla,85094,563030,19.1040149,78.340105,Southern Region
Telangana,2019,2,Nagarkurnool,110443,861099,19.1040149,78.340105,Southern Region
Telangana,2019,2,Peddapalle,164429,1242370,19.1040149,78.340105,Southern Region
Telangana,2019,2,Nirmal,72367,438946,19.1040149,78.340105,Southern Region
Telangana,2019,2,Mahabubabad,93293,769780,19.1040149,78.340105,Southern Region
Telangana,2019,2,Sangareddy,395371,3054588,19.1040149,78.340105,Southern Region
Telangana,2019,2,Wanaparthy,65235,513463,16.3637095,78.0647251,Southern Region
Telangana,2019,2,Vikarabad,97441,677070,16.3637095,78.0647251,Southern Region
Telangana,2019,2,Jagtial,130387,736541,16.3637095,78.0647251,Southern Region
Telangana,2019,2,Yadadri Bhuvanagiri,130181,1091523,16.3637095,78.0647251,Southern Region
Telangana,2019,2,Medak,91570,733529,16.3637095,78.0647251,Southern Region
Telangana,2019,2,Mahbubnagar,135546,956919,16.5,78.25,Southern Region
Telangana,2019,2,Jaya Shankar Bhalupally,60052,551657,16.5,78.25,Southern Region
Telangana,2019,2,Warangal Urban,342602,3114627,16.5,78.25,Southern Region
Telangana,2019,2,Rangareddy,1651300,16960204,16.5,78.25,Southern Region
Telangana,2019,2,Hyderabad,1856926,18761439,16.5,78.25,Southern Region
Telangana,2019,2,Suryapet,151114,1016067,16.5,78.25,Southern Region
Telangana,2019,2,Jogulamba Gadwal,66672,464175,16.5,78.25,Southern Region
Telangana,2019,2,Kamareddy,111871,813768,16.5,78.25,Southern Region
Telangana,2019,2,Mulugu,32156,238533,16.5,78.25,Southern Region
Telangana,2019,2,Medchal Malkajgiri,1428880,14391832,16.5,78.25,Southern Region
Telangana,2019,2,Karimnagar,246886,1738874,18.4424788,79.1307265573114,Southern Region
Telangana,2019,2,Mancherial,147346,1028634,18.4424788,79.1307265573114,Southern Region
Telangana,2019,2,Siddipet,175413,1382293,18.03098145,78.8783964556235,Southern Region
Telangana,2019,2,Khammam,239435,1714089,17.250782,80.1524,Southern Region
Telangana,2019,3,Narayanpet,53512,1197912,10.6878621,79.49794371209825,Southern Region
Telangana,2019,3,Nalgonda,274568,6355907,17.0557615,79.2779955,Southern Region
Telangana,2019,3,Jangaon,97865,2765744,17.0557615,79.2779955,Southern Region
Telangana,2019,3,Bhadradri Kothagudem,187580,4480623,17.0557615,79.2779955,Southern Region
Telangana,2019,3,Warangal Rural,111605,3335073,17.0557615,79.2779955,Southern Region
Telangana,2019,3,Kumuram Bheem Asifabad,47616,1004225,17.0557615,79.2779955,Southern Region
Telangana,2019,3,Nizamabad,248977,5147161,18.6687404,78.0989938,Southern Region
Telangana,2019,3,Adilabad,68686,1258579,19.1040149,78.340105,Southern Region
Telangana,2019,3,Rajanna Sircilla,95396,2042927,19.1040149,78.340105,Southern Region
Telangana,2019,3,Nagarkurnool,126599,3246839,19.1040149,78.340105,Southern Region
Telangana,2019,3,Peddapalle,181084,4336697,19.1040149,78.340105,Southern Region
Telangana,2019,3,Nirmal,81523,1704014,19.1040149,78.340105,Southern Region
Telangana,2019,3,Mahabubabad,105126,2713299,19.1040149,78.340105,Southern Region
Telangana,2019,3,Sangareddy,441944,11628139,19.1040149,78.340105,Southern Region
Telangana,2019,3,Wanaparthy,73946,1764728,16.3637095,78.0647251,Southern Region
Telangana,2019,3,Vikarabad,111704,2460013,16.3637095,78.0647251,Southern Region
Telangana,2019,3,Jagtial,146602,2633368,16.3637095,78.0647251,Southern Region
Telangana,2019,3,Yadadri Bhuvanagiri,145955,4028135,16.3637095,78.0647251,Southern Region
Telangana,2019,3,Medak,103294,2565238,16.3637095,78.0647251,Southern Region
Telangana,2019,3,Mahbubnagar,154856,3665547,16.5,78.25,Southern Region
Telangana,2019,3,Jaya Shankar Bhalupally,67145,1929596,16.5,78.25,Southern Region
Telangana,2019,3,Warangal Urban,381730,12813746,16.5,78.25,Southern Region
Telangana,2019,3,Rangareddy,1826019,70341936,16.5,78.25,Southern Region
Telangana,2019,3,Hyderabad,2071673,75481306,16.5,78.25,Southern Region
Telangana,2019,3,Suryapet,169675,3495231,16.5,78.25,Southern Region
Telangana,2019,3,Jogulamba Gadwal,76012,1761344,16.5,78.25,Southern Region
Telangana,2019,3,Kamareddy,126537,2894450,16.5,78.25,Southern Region
Telangana,2019,3,Mulugu,36280,828445,16.5,78.25,Southern Region
Telangana,2019,3,Medchal Malkajgiri,1572320,58565898,16.5,78.25,Southern Region
Telangana,2019,3,Karimnagar,274735,6721567,18.4424788,79.1307265573114,Southern Region
Telangana,2019,3,Mancherial,163495,3693261,18.4424788,79.1307265573114,Southern Region
Telangana,2019,3,Siddipet,196397,4923150,18.03098145,78.8783964556235,Southern Region
Telangana,2019,3,Khammam,270101,6340413,17.250782,80.1524,Southern Region
Telangana,2019,4,Narayanpet,61454,1618535,10.6878621,79.49794371209825,Southern Region
Telangana,2019,4,Nalgonda,312849,8760787,17.0557615,79.2779955,Southern Region
Telangana,2019,4,Jangaon,110428,3786800,17.0557615,79.2779955,Southern Region
Telangana,2019,4,Bhadradri Kothagudem,213581,6171238,17.0557615,79.2779955,Southern Region
Telangana,2019,4,Warangal Rural,125617,4529368,17.0557615,79.2779955,Southern Region
Telangana,2019,4,Kumuram Bheem Asifabad,54853,1432235,17.0557615,79.2779955,Southern Region
Telangana,2019,4,Nizamabad,284623,6845278,18.6687404,78.0989938,Southern Region
Telangana,2019,4,Adilabad,79186,1785113,19.1040149,78.340105,Southern Region
Telangana,2019,4,Rajanna Sircilla,107765,2701141,19.1040149,78.340105,Southern Region
Telangana,2019,4,Nagarkurnool,145325,4346133,19.1040149,78.340105,Southern Region
Telangana,2019,4,Peddapalle,200718,6004999,19.1040149,78.340105,Southern Region
Telangana,2019,4,Nirmal,93465,2258373,19.1040149,78.340105,Southern Region
Telangana,2019,4,Mahabubabad,119715,3769189,19.1040149,78.340105,Southern Region
Telangana,2019,4,Sangareddy,493353,14866325,19.1040149,78.340105,Southern Region
Telangana,2019,4,Wanaparthy,84527,2388548,16.3637095,78.0647251,Southern Region
Telangana,2019,4,Vikarabad,128847,3284134,16.3637095,78.0647251,Southern Region
Telangana,2019,4,Jagtial,166146,3606907,16.3637095,78.0647251,Southern Region
Telangana,2019,4,Yadadri Bhuvanagiri,165781,5553803,16.3637095,78.0647251,Southern Region
Telangana,2019,4,Medak,117616,3422288,16.3637095,78.0647251,Southern Region
Telangana,2019,4,Mahbubnagar,176619,4932462,16.5,78.25,Southern Region
Telangana,2019,4,Jaya Shankar Bhalupally,75975,2670332,16.5,78.25,Southern Region
Telangana,2019,4,Warangal Urban,421970,16643573,16.5,78.25,Southern Region
Telangana,2019,4,Rangareddy,2001437,86195067,16.5,78.25,Southern Region
Telangana,2019,4,Hyderabad,2283903,89267033,16.5,78.25,Southern Region
Telangana,2019,4,Suryapet,192063,4802963,16.5,78.25,Southern Region
Telangana,2019,4,Jogulamba Gadwal,87093,2348593,16.5,78.25,Southern Region
Telangana,2019,4,Kamareddy,144240,3966417,16.5,78.25,Southern Region
Telangana,2019,4,Mulugu,41655,1205094,16.5,78.25,Southern Region
Telangana,2019,4,Medchal Malkajgiri,1714832,71137535,16.5,78.25,Southern Region
Telangana,2019,4,Karimnagar,305507,8865029,18.4424788,79.1307265573114,Southern Region
Telangana,2019,4,Mancherial,183580,5275385,18.4424788,79.1307265573114,Southern Region
Telangana,2019,4,Siddipet,221164,6426620,18.03098145,78.8783964556235,Southern Region
Telangana,2019,4,Khammam,304804,8371747,17.250782,80.1524,Southern Region
Telangana,2020,1,Narayanpet,69951,2186909,10.6878621,79.49794371209825,Southern Region
Telangana,2020,1,Nalgonda,351793,11703188,17.0557615,79.2779955,Southern Region
Telangana,2020,1,Jangaon,122645,4911939,17.0557615,79.2779955,Southern Region
Telangana,2020,1,Bhadradri Kothagudem,240218,7950598,17.0557615,79.2779955,Southern Region
Telangana,2020,1,Warangal Rural,138279,5651289,17.0557615,79.2779955,Southern Region
Telangana,2020,1,Kumuram Bheem Asifabad,62210,1866471,17.0557615,79.2779955,Southern Region
Telangana,2020,1,Nizamabad,320572,8519695,18.6687404,78.0989938,Southern Region
Telangana,2020,1,Adilabad,90082,2265159,19.1040149,78.340105,Southern Region
Telangana,2020,1,Rajanna Sircilla,119857,3358921,19.1040149,78.340105,Southern Region
Telangana,2020,1,Nagarkurnool,165017,6257385,19.1040149,78.340105,Southern Region
Telangana,2020,1,Peddapalle,219359,7505646,19.1040149,78.340105,Southern Region
Telangana,2020,1,Nirmal,105257,2811442,19.1040149,78.340105,Southern Region
Telangana,2020,1,Mahabubabad,133329,4878564,19.1040149,78.340105,Southern Region
Telangana,2020,1,Sangareddy,542540,17730360,19.1040149,78.340105,Southern Region
Telangana,2020,1,Wanaparthy,95305,3260565,16.3637095,78.0647251,Southern Region
Telangana,2020,1,Vikarabad,146927,4501087,16.3637095,78.0647251,Southern Region
Telangana,2020,1,Jagtial,186557,4571872,16.3637095,78.0647251,Southern Region
Telangana,2020,1,Yadadri Bhuvanagiri,184218,7042753,16.3637095,78.0647251,Southern Region
Telangana,2020,1,Medak,131276,4325061,16.3637095,78.0647251,Southern Region
Telangana,2020,1,Mahbubnagar,198442,6473191,16.5,78.25,Southern Region
Telangana,2020,1,Jaya Shankar Bhalupally,83741,3416159,16.5,78.25,Southern Region
Telangana,2020,1,Warangal Urban,457591,18169055,16.5,78.25,Southern Region
Telangana,2020,1,Rangareddy,2166829,92956758,16.5,78.25,Southern Region
Telangana,2020,1,Hyderabad,2483843,94202316,16.5,78.25,Southern Region
Telangana,2020,1,Suryapet,215377,6397940,16.5,78.25,Southern Region
Telangana,2020,1,Jogulamba Gadwal,98743,3023309,16.5,78.25,Southern Region
Telangana,2020,1,Kamareddy,162054,4963635,16.5,78.25,Southern Region
Telangana,2020,1,Mulugu,47202,1912194,16.5,78.25,Southern Region
Telangana,2020,1,Medchal Malkajgiri,1845599,76127707,16.5,78.25,Southern Region
Telangana,2020,1,Karimnagar,334300,10431331,18.4424788,79.1307265573114,Southern Region
Telangana,2020,1,Mancherial,201832,6523023,18.4424788,79.1307265573114,Southern Region
Telangana,2020,1,Siddipet,245168,8153463,18.03098145,78.8783964556235,Southern Region
Telangana,2020,1,Khammam,340747,10674831,17.250782,80.1524,Southern Region
Telangana,2020,2,Narayanpet,79975,2974720,10.6878621,79.49794371209825,Southern Region
Telangana,2020,2,Nalgonda,393199,14312604,17.0557615,79.2779955,Southern Region
Telangana,2020,2,Jangaon,135637,6127838,17.0557615,79.2779955,Southern Region
Telangana,2020,2,Bhadradri Kothagudem,269053,9040151,17.0557615,79.2779955,Southern Region
Telangana,2020,2,Warangal Rural,152409,7087689,17.0557615,79.2779955,Southern Region
Telangana,2020,2,Kumuram Bheem Asifabad,70431,2213551,17.0557615,79.2779955,Southern Region
Telangana,2020,2,Nizamabad,362663,9986332,18.6687404,78.0989938,Southern Region
Telangana,2020,2,Adilabad,102358,2617153,19.1040149,78.340105,Southern Region
Telangana,2020,2,Rajanna Sircilla,131832,3715018,19.1040149,78.340105,Southern Region
Telangana,2020,2,Nagarkurnool,185422,8108321,19.1040149,78.340105,Southern Region
Telangana,2020,2,Peddapalle,238823,8306455,19.1040149,78.340105,Southern Region
Telangana,2020,2,Nirmal,119692,3263795,19.1040149,78.340105,Southern Region
Telangana,2020,2,Mahabubabad,148880,6393465,19.1040149,78.340105,Southern Region
Telangana,2020,2,Sangareddy,593360,16942095,19.1040149,78.340105,Southern Region
Telangana,2020,2,Wanaparthy,106739,4127393,16.3637095,78.0647251,Southern Region
Telangana,2020,2,Vikarabad,167218,5623203,16.3637095,78.0647251,Southern Region
Telangana,2020,2,Jagtial,208759,5423820,16.3637095,78.0647251,Southern Region
Telangana,2020,2,Yadadri Bhuvanagiri,202936,7381812,16.3637095,78.0647251,Southern Region
Telangana,2020,2,Medak,145635,4919329,16.3637095,78.0647251,Southern Region
Telangana,2020,2,Mahbubnagar,220639,6873172,16.5,78.25,Southern Region
Telangana,2020,2,Jaya Shankar Bhalupally,91966,3983691,16.5,78.25,Southern Region
Telangana,2020,2,Warangal Urban,495066,15269694,16.5,78.25,Southern Region
Telangana,2020,2,Rangareddy,2313748,52633672,16.5,78.25,Southern Region
Telangana,2020,2,Hyderabad,2653534,50253743,16.5,78.25,Southern Region
Telangana,2020,2,Suryapet,242820,8146908,16.5,78.25,Southern Region
Telangana,2020,2,Jogulamba Gadwal,112769,3716099,16.5,78.25,Southern Region
Telangana,2020,2,Kamareddy,182240,6089670,16.5,78.25,Southern Region
Telangana,2020,2,Mulugu,53156,2087930,16.5,78.25,Southern Region
Telangana,2020,2,Medchal Malkajgiri,1963353,50404417,16.5,78.25,Southern Region
Telangana,2020,2,Karimnagar,362986,10218611,18.4424788,79.1307265573114,Southern Region
Telangana,2020,2,Mancherial,221435,7442038,18.4424788,79.1307265573114,Southern Region
Telangana,2020,2,Siddipet,269076,9050527,18.03098145,78.8783964556235,Southern Region
Telangana,2020,2,Khammam,380382,12395589,17.250782,80.1524,Southern Region
Telangana,2020,3,Narayanpet,88897,3444383,10.6878621,79.49794371209825,Southern Region
Telangana,2020,3,Nalgonda,435022,18261971,17.0557615,79.2779955,Southern Region
Telangana,2020,3,Jangaon,148978,7332319,17.0557615,79.2779955,Southern Region
Telangana,2020,3,Bhadradri Kothagudem,297785,12289002,17.0557615,79.2779955,Southern Region
Telangana,2020,3,Warangal Rural,168438,8501734,17.0557615,79.2779955,Southern Region
Telangana,2020,3,Kumuram Bheem Asifabad,79379,2953601,17.0557615,79.2779955,Southern Region
Telangana,2020,3,Nizamabad,405678,13663242,18.6687404,78.0989938,Southern Region
Telangana,2020,3,Adilabad,114763,3495961,19.1040149,78.340105,Southern Region
Telangana,2020,3,Rajanna Sircilla,145258,4948986,19.1040149,78.340105,Southern Region
Telangana,2020,3,Nagarkurnool,205810,9825044,19.1040149,78.340105,Southern Region
Telangana,2020,3,Peddapalle,259183,11171940,19.1040149,78.340105,Southern Region
Telangana,2020,3,Nirmal,134124,4435475,19.1040149,78.340105,Southern Region
Telangana,2020,3,Mahabubabad,164800,7776597,19.1040149,78.340105,Southern Region
Telangana,2020,3,Sangareddy,649580,23488143,19.1040149,78.340105,Southern Region
Telangana,2020,3,Wanaparthy,117968,5003628,16.3637095,78.0647251,Southern Region
Telangana,2020,3,Vikarabad,186369,6732351,16.3637095,78.0647251,Southern Region
Telangana,2020,3,Jagtial,232101,7411018,16.3637095,78.0647251,Southern Region
Telangana,2020,3,Yadadri Bhuvanagiri,223066,9822913,16.3637095,78.0647251,Southern Region
Telangana,2020,3,Medak,160492,5966321,16.3637095,78.0647251,Southern Region
Telangana,2020,3,Mahbubnagar,243998,9270326,16.5,78.25,Southern Region
Telangana,2020,3,Jaya Shankar Bhalupally,100886,5210450,16.5,78.25,Southern Region
Telangana,2020,3,Warangal Urban,535485,22283028,16.5,78.25,Southern Region
Telangana,2020,3,Rangareddy,2495699,84072270,16.5,78.25,Southern Region
Telangana,2020,3,Hyderabad,2875965,81783431,16.5,78.25,Southern Region
Telangana,2020,3,Suryapet,269601,10631693,16.5,78.25,Southern Region
Telangana,2020,3,Jogulamba Gadwal,126584,5055006,16.5,78.25,Southern Region
Telangana,2020,3,Kamareddy,201892,7423110,16.5,78.25,Southern Region
Telangana,2020,3,Mulugu,59368,2688237,16.5,78.25,Southern Region
Telangana,2020,3,Medchal Malkajgiri,2111567,78894984,16.5,78.25,Southern Region
Telangana,2020,3,Karimnagar,394328,14576555,18.4424788,79.1307265573114,Southern Region
Telangana,2020,3,Mancherial,242301,10591575,18.4424788,79.1307265573114,Southern Region
Telangana,2020,3,Siddipet,294416,11731189,18.03098145,78.8783964556235,Southern Region
Telangana,2020,3,Khammam,421101,17045442,17.250782,80.1524,Southern Region
Telangana,2020,4,Narayanpet,98243,4279253,10.6878621,79.49794371209825,Southern Region
Telangana,2020,4,Nalgonda,478409,24303721,17.0557615,79.2779955,Southern Region
Telangana,2020,4,Jangaon,162803,9424072,17.0557615,79.2779955,Southern Region
Telangana,2020,4,Bhadradri Kothagudem,328326,16865688,17.0557615,79.2779955,Southern Region
Telangana,2020,4,Warangal Rural,183786,10385430,17.0557615,79.2779955,Southern Region
